fips,county_name,state,median_hh_income,population,pop_density_sqmi,pct_bachelors_plus,margin_2024,margin_2016,existing_dc_count,dc_presence,n_opposition_events,n_moratorium_events,n_zoning_events,n_legislation_events,n_lawsuit_events,n_enacted_restrictive,has_enacted_restrictive,land_sqmi,state_legislation_events,n_projects_tracked,n_projects_opposed,n_decided,n_blocked_confirmed,n_advanced_confirmed,n_restricted_conditional,median_days_to_decision
46102,"Oglala Lakota County, South Dakota",SD,34769.0,13587.0,6.49,9.78,0.7057,,0,0,0,0,0,0,0,0,0,2093.601,3,0,0,0,0,0,0,
46103,"Pennington County, South Dakota",SD,70768.0,112081.0,40.36,34.06,-0.2644,-0.3295,0,1,0,0,0,0,0,0,0,2776.765,3,1,0,0,0,0,0,
46105,"Perkins County, South Dakota",SD,65455.0,3058.0,1.07,21.77,-0.7002,-0.713,0,0,0,0,0,0,0,0,0,2870.46,3,0,0,0,0,0,0,
46107,"Potter County, South Dakota",SD,71726.0,2430.0,2.82,26.63,-0.651,-0.6397,0,0,0,0,0,0,0,0,0,861.138,3,0,0,0,0,0,0,
46109,"Roberts County, South Dakota",SD,63691.0,10219.0,9.28,18.27,-0.2299,-0.1552,0,0,0,0,0,0,0,0,0,1101.055,3,0,0,0,0,0,0,
46111,"Sanborn County, South Dakota",SD,69870.0,2370.0,4.16,19.24,-0.5528,-0.5147,0,0,0,0,0,0,0,0,0,569.242,3,0,0,0,0,0,0,
46115,"Spink County, South Dakota",SD,73011.0,6283.0,4.18,27.14,-0.3899,-0.3168,0,0,0,0,0,0,0,0,0,1503.499,3,0,0,0,0,0,0,
46117,"Stanley County, South Dakota",SD,77000.0,3012.0,2.09,25.36,-0.4686,-0.5227,0,0,0,0,0,0,0,0,0,1444.432,3,0,0,0,0,0,0,
46119,"Sully County, South Dakota",SD,70250.0,1481.0,1.47,20.94,-0.6082,-0.6295,0,0,0,0,0,0,0,0,0,1006.727,3,0,0,0,0,0,0,
46121,"Todd County, South Dakota",SD,39148.0,9293.0,6.69,16.55,0.5047,0.4791,0,0,0,0,0,0,0,0,0,1388.593,3,0,0,0,0,0,0,
46123,"Tripp County, South Dakota",SD,58854.0,5607.0,3.48,19.91,-0.633,-0.611,0,0,0,0,0,0,0,0,0,1612.289,3,0,0,0,0,0,0,
46125,"Turner County, South Dakota",SD,75283.0,8772.0,14.22,26.21,-0.5134,-0.4761,0,0,0,0,0,0,0,0,0,617.064,3,0,0,0,0,0,0,
46127,"Union County, South Dakota",SD,84137.0,16916.0,36.71,36.51,-0.4069,-0.3877,0,0,0,0,0,0,0,0,0,460.757,3,0,0,0,0,0,0,
46129,"Walworth County, South Dakota",SD,62722.0,5298.0,7.49,31.05,-0.5916,-0.5809,0,0,0,0,0,0,0,0,0,707.455,3,0,0,0,0,0,0,
46135,"Yankton County, South Dakota",SD,73855.0,23379.0,44.86,27.65,-0.2554,-0.2447,0,0,1,1,0,0,0,0,0,521.189,3,0,0,0,0,0,0,
46137,"Ziebach County, South Dakota",SD,47333.0,2410.0,1.23,14.07,-0.0282,-0.0209,0,0,0,0,0,0,0,0,0,1961.248,3,0,0,0,0,0,0,
47001,"Anderson County, Tennessee",TN,63171.0,78175.0,231.83,26.34,-0.3573,-0.3429,0,0,2,1,1,0,0,1,1,337.206,2,0,0,0,0,0,0,
47003,"Bedford County, Tennessee",TN,62197.0,51291.0,108.29,16.91,-0.5799,-0.5275,0,0,0,0,0,0,0,0,0,473.639,2,0,0,0,0,0,0,
47005,"Benton County, Tennessee",TN,50435.0,15948.0,40.45,12.44,-0.6293,-0.5127,0,0,0,0,0,0,0,0,0,394.306,2,0,0,0,0,0,0,
47007,"Bledsoe County, Tennessee",TN,49655.0,14905.0,36.66,8.81,-0.7047,-0.586,0,0,0,0,0,0,0,0,0,406.555,2,0,0,0,0,0,0,
47009,"Blount County, Tennessee",TN,74607.0,137747.0,246.5,26.79,-0.4772,-0.488,0,0,0,0,0,0,0,0,0,558.82,2,0,0,0,0,0,0,
47011,"Bradley County, Tennessee",TN,63789.0,109743.0,333.81,24.64,-0.5886,-0.591,0,0,0,0,0,0,0,0,0,328.762,2,0,0,0,0,0,0,
47013,"Campbell County, Tennessee",TN,50260.0,39568.0,82.4,13.24,-0.6962,-0.6088,0,0,0,0,0,0,0,0,0,480.19,2,0,0,0,0,0,0,
47015,"Cannon County, Tennessee",TN,58092.0,14661.0,55.19,16.93,-0.6612,-0.5435,0,0,0,0,0,0,0,0,0,265.635,2,0,0,0,0,0,0,
47017,"Carroll County, Tennessee",TN,50391.0,28461.0,47.62,18.86,-0.6156,-0.5234,0,0,0,0,0,0,0,0,0,597.658,2,0,0,0,0,0,0,
47019,"Carter County, Tennessee",TN,48435.0,56462.0,165.45,20.66,-0.6323,-0.6404,0,0,0,0,0,0,0,0,0,341.258,2,0,0,0,0,0,0,
47021,"Cheatham County, Tennessee",TN,82015.0,41500.0,137.19,25.06,-0.4591,-0.4688,0,0,0,0,0,0,0,0,0,302.498,2,0,0,0,0,0,0,
47023,"Chester County, Tennessee",TN,60543.0,17452.0,61.08,19.16,-0.6493,-0.6031,0,0,0,0,0,0,0,0,0,285.736,2,0,0,0,0,0,0,
47025,"Claiborne County, Tennessee",TN,46587.0,32221.0,74.14,17.3,-0.7013,-0.6312,0,0,0,0,0,0,0,0,0,434.604,2,0,0,0,0,0,0,
47027,"Clay County, Tennessee",TN,44712.0,7621.0,32.22,11.99,-0.6657,-0.4909,0,0,0,0,0,0,0,0,0,236.529,2,0,0,0,0,0,0,
47029,"Cocke County, Tennessee",TN,48416.0,36503.0,83.7,11.65,-0.6825,-0.6451,0,0,0,0,0,0,0,0,0,436.135,2,0,0,0,0,0,0,
47031,"Coffee County, Tennessee",TN,60656.0,58940.0,137.4,22.94,-0.5509,-0.486,0,0,0,0,0,0,0,0,0,428.964,2,0,0,0,0,0,0,
47033,"Crockett County, Tennessee",TN,59049.0,13937.0,52.49,15.72,-0.5874,-0.4967,0,0,0,0,0,0,0,0,0,265.528,2,0,0,0,0,0,0,
47035,"Cumberland County, Tennessee",TN,58475.0,62529.0,91.78,18.5,-0.589,-0.5783,0,0,0,0,0,0,0,0,0,681.306,2,0,0,0,0,0,0,
47037,"Davidson County, Tennessee",TN,75664.0,709846.0,1409.89,47.32,0.2745,0.2604,3,1,4,0,0,1,0,0,0,503.477,2,5,1,1,0,1,0,
47039,"Decatur County, Tennessee",TN,46190.0,11499.0,34.44,15.02,-0.691,-0.5868,0,0,0,0,0,0,0,0,0,333.879,2,0,0,0,0,0,0,
47041,"DeKalb County, Tennessee",TN,48484.0,20551.0,67.51,19.96,-0.6272,-0.5184,0,0,2,0,2,0,0,0,0,304.415,2,0,0,0,0,0,0,
47043,"Dickson County, Tennessee",TN,73223.0,55197.0,112.67,21.36,-0.5193,-0.4563,0,0,0,0,0,0,0,0,0,489.899,2,0,0,0,0,0,0,
47045,"Dyer County, Tennessee",TN,54973.0,36681.0,71.59,21.64,-0.618,-0.5538,0,0,0,0,0,0,0,0,0,512.351,2,0,0,0,0,0,0,
47047,"Fayette County, Tennessee",TN,84764.0,42653.0,60.58,26.9,-0.4235,-0.372,0,0,0,0,0,0,0,0,0,704.072,2,0,0,0,0,0,0,
47049,"Fentress County, Tennessee",TN,50865.0,18948.0,38.0,15.27,-0.758,-0.6746,0,0,0,0,0,0,0,0,0,498.607,2,0,0,0,0,0,0,
47051,"Franklin County, Tennessee",TN,61553.0,43478.0,78.41,23.05,-0.5316,-0.4372,0,0,1,0,1,0,0,0,0,554.497,2,0,0,0,0,0,0,
47053,"Gibson County, Tennessee",TN,59009.0,50610.0,83.97,19.08,-0.5195,-0.4375,0,0,0,0,0,0,0,0,0,602.745,2,0,0,0,0,0,0,
47055,"Giles County, Tennessee",TN,61476.0,30442.0,49.83,19.24,-0.5502,-0.454,0,0,0,0,0,0,0,0,0,610.931,2,0,0,0,0,0,0,
47057,"Grainger County, Tennessee",TN,51351.0,23929.0,85.28,14.93,-0.7366,-0.6843,1,1,0,0,0,0,0,0,0,280.587,2,1,0,0,0,0,0,
47059,"Greene County, Tennessee",TN,54071.0,70919.0,113.99,17.68,-0.6574,-0.6099,0,0,0,0,0,0,0,0,0,622.169,2,0,0,0,0,0,0,
47061,"Grundy County, Tennessee",TN,45573.0,13665.0,37.91,12.39,-0.6931,-0.5533,0,0,0,0,0,0,0,0,0,360.444,2,0,0,0,0,0,0,
47063,"Hamblen County, Tennessee",TN,52794.0,64930.0,402.82,20.06,-0.5891,-0.5717,0,0,0,0,0,0,0,0,0,161.188,2,0,0,0,0,0,0,
47065,"Hamilton County, Tennessee",TN,72568.0,370913.0,684.13,36.96,-0.1305,-0.1659,0,1,1,0,0,0,0,0,0,542.164,2,1,1,1,0,1,0,
47067,"Hancock County, Tennessee",TN,31995.0,6790.0,30.54,8.58,-0.7648,-0.6819,0,0,0,0,0,0,0,0,0,222.324,2,0,0,0,0,0,0,
47069,"Hardeman County, Tennessee",TN,46173.0,25477.0,38.15,11.3,-0.2411,-0.0799,0,0,0,0,0,0,0,0,0,667.768,2,0,0,0,0,0,0,
47071,"Hardin County, Tennessee",TN,49149.0,26939.0,46.65,14.75,-0.7102,-0.6423,0,0,0,0,0,0,0,0,0,577.487,2,0,0,0,0,0,0,
47073,"Hawkins County, Tennessee",TN,55278.0,57446.0,117.95,16.79,-0.6883,-0.6335,0,1,0,0,0,0,0,0,0,487.056,2,1,0,0,0,0,0,
47075,"Haywood County, Tennessee",TN,43513.0,17672.0,33.15,13.11,0.0038,0.1017,0,0,0,0,0,0,0,0,0,533.107,2,0,0,0,0,0,0,
47077,"Henderson County, Tennessee",TN,53471.0,27906.0,53.66,14.36,-0.6791,-0.6215,0,0,0,0,0,0,0,0,0,520.009,2,0,0,0,0,0,0,
47079,"Henry County, Tennessee",TN,48540.0,32345.0,57.56,18.58,-0.5534,-0.4983,1,1,0,0,0,0,0,0,0,561.902,2,1,0,0,0,0,0,
47081,"Hickman County, Tennessee",TN,57223.0,25229.0,41.19,13.57,-0.6108,-0.4976,0,0,0,0,0,0,0,0,0,612.483,2,0,0,0,0,0,0,
47083,"Houston County, Tennessee",TN,54475.0,8293.0,41.4,13.68,-0.5816,-0.4155,0,0,0,0,0,0,0,0,0,200.294,2,0,0,0,0,0,0,
47085,"Humphreys County, Tennessee",TN,59333.0,19074.0,35.94,16.42,-0.5606,-0.4148,0,0,0,0,0,0,0,0,0,530.763,2,0,0,0,0,0,0,
47087,"Jackson County, Tennessee",TN,41475.0,11882.0,38.48,13.48,-0.6247,-0.4722,0,0,0,0,0,0,0,0,0,308.81,2,0,0,0,0,0,0,
47089,"Jefferson County, Tennessee",TN,63084.0,55835.0,202.92,21.03,-0.6417,-0.5933,0,0,0,0,0,0,0,0,0,275.152,2,0,0,0,0,0,0,
47091,"Johnson County, Tennessee",TN,52152.0,18073.0,60.56,15.69,-0.6933,-0.673,0,1,0,0,0,0,0,0,0,298.44,2,1,0,1,1,0,0,
47093,"Knox County, Tennessee",TN,71662.0,487401.0,958.84,40.16,-0.1952,-0.2391,0,0,3,2,0,0,0,2,1,508.325,2,0,0,0,0,0,0,
47095,"Lake County, Tennessee",TN,30500.0,6691.0,40.36,9.38,-0.5487,-0.3959,0,0,0,0,0,0,0,0,0,165.785,2,0,0,0,0,0,0,
47097,"Lauderdale County, Tennessee",TN,49205.0,24933.0,52.84,10.92,-0.3704,-0.1415,0,0,0,0,0,0,0,0,0,471.895,2,0,0,0,0,0,0,
47099,"Lawrence County, Tennessee",TN,53233.0,44901.0,72.76,15.5,-0.6906,-0.613,0,1,0,0,0,0,0,0,0,617.13,2,1,0,0,0,0,0,
47101,"Lewis County, Tennessee",TN,49477.0,12784.0,45.32,10.93,-0.6555,-0.5844,0,0,0,0,0,0,0,0,0,282.092,2,0,0,0,0,0,0,
47103,"Lincoln County, Tennessee",TN,63115.0,35617.0,62.45,19.28,-0.6465,-0.5897,0,0,0,0,0,0,0,0,0,570.342,2,0,0,0,0,0,0,
47105,"Loudon County, Tennessee",TN,80296.0,56996.0,248.6,28.55,-0.53,-0.5438,0,0,1,1,0,0,0,1,1,229.272,2,0,0,0,0,0,0,
47107,"McMinn County, Tennessee",TN,59674.0,54135.0,125.86,17.5,-0.6425,-0.5973,0,0,0,0,0,0,0,0,0,430.117,2,0,0,0,0,0,0,
47109,"McNairy County, Tennessee",TN,50714.0,25933.0,46.08,11.81,-0.6843,-0.5971,0,0,0,0,0,0,0,0,0,562.842,2,0,0,0,0,0,0,
47111,"Macon County, Tennessee",TN,56269.0,25793.0,83.98,11.81,-0.7433,-0.6928,0,0,0,0,0,0,0,0,0,307.144,2,0,0,0,0,0,0,
47113,"Madison County, Tennessee",TN,58189.0,98845.0,177.4,25.95,-0.1819,-0.1558,0,0,0,0,0,0,0,0,0,557.174,2,0,0,0,0,0,0,
47115,"Marion County, Tennessee",TN,58103.0,29010.0,58.22,16.47,-0.5571,-0.4478,0,0,0,0,0,0,0,0,0,498.254,2,0,0,0,0,0,0,
47117,"Marshall County, Tennessee",TN,70829.0,35276.0,93.95,20.99,-0.5661,-0.4665,0,0,0,0,0,0,0,0,0,375.462,2,0,0,0,0,0,0,
47119,"Maury County, Tennessee",TN,74162.0,104855.0,171.02,26.47,-0.446,-0.3922,0,0,0,0,0,0,0,0,0,613.129,2,0,0,0,0,0,0,
47121,"Meigs County, Tennessee",TN,58395.0,13076.0,67.01,11.95,-0.675,-0.5755,0,0,0,0,0,0,0,0,0,195.135,2,0,0,0,0,0,0,
47123,"Monroe County, Tennessee",TN,56648.0,47054.0,74.01,15.8,-0.6683,-0.5969,0,0,0,0,0,0,0,0,0,635.774,2,0,0,0,0,0,0,
47125,"Montgomery County, Tennessee",TN,72365.0,227957.0,422.79,31.72,-0.1842,-0.1857,5,1,0,0,0,0,0,0,0,539.169,2,5,0,0,0,0,0,
47127,"Moore County, Tennessee",TN,66687.0,6611.0,51.16,24.66,-0.6891,-0.6251,0,0,1,1,0,0,0,0,0,129.223,2,0,0,0,0,0,0,
47129,"Morgan County, Tennessee",TN,57408.0,21193.0,40.59,13.71,-0.7445,-0.6567,0,0,0,0,0,0,0,0,0,522.18,2,0,0,0,0,0,0,
47131,"Obion County, Tennessee",TN,53102.0,30570.0,56.11,18.06,-0.6492,-0.5809,0,0,0,0,0,0,0,0,0,544.848,2,0,0,0,0,0,0,
47133,"Overton County, Tennessee",TN,46159.0,22807.0,52.61,13.49,-0.6424,-0.5018,0,0,0,0,0,0,0,0,0,433.488,2,0,0,0,0,0,0,
47135,"Perry County, Tennessee",TN,50489.0,8561.0,20.64,12.7,-0.6946,-0.5499,0,0,0,0,0,0,0,0,0,414.765,2,0,0,0,0,0,0,
47137,"Pickett County, Tennessee",TN,44591.0,5062.0,31.06,17.17,-0.6615,-0.5684,0,0,0,0,0,0,0,0,0,162.97,2,0,0,0,0,0,0,
47139,"Polk County, Tennessee",TN,60227.0,17702.0,40.73,14.67,-0.6813,-0.5897,0,0,0,0,0,0,0,0,0,434.605,2,0,0,0,0,0,0,
47141,"Putnam County, Tennessee",TN,56537.0,81366.0,202.85,29.19,-0.4741,-0.4501,0,0,0,0,0,0,0,0,0,401.106,2,0,0,0,0,0,0,
47143,"Rhea County, Tennessee",TN,58133.0,33299.0,105.55,17.38,-0.6689,-0.6128,0,0,0,0,0,0,0,0,0,315.473,2,0,0,0,0,0,0,
47145,"Roane County, Tennessee",TN,66218.0,54403.0,150.8,22.04,-0.5449,-0.5111,1,1,1,1,0,0,0,1,1,360.768,2,1,0,0,0,0,0,
47147,"Robertson County, Tennessee",TN,78439.0,74291.0,155.96,21.09,-0.5085,-0.4718,0,0,1,1,0,0,0,1,1,476.336,2,0,0,0,0,0,0,
47149,"Rutherford County, Tennessee",TN,82588.0,351591.0,567.75,34.39,-0.2178,-0.261,0,0,0,0,0,0,0,0,0,619.267,2,0,0,0,0,0,0,
47151,"Scott County, Tennessee",TN,42679.0,21969.0,41.27,10.19,-0.7981,-0.7174,0,0,0,0,0,0,0,0,0,532.301,2,0,0,0,0,0,0,
47153,"Sequatchie County, Tennessee",TN,52260.0,16409.0,61.72,18.89,-0.6629,-0.597,0,0,0,0,0,0,0,0,0,265.851,2,0,0,0,0,0,0,
47155,"Sevier County, Tennessee",TN,63829.0,98802.0,166.75,21.44,-0.6114,-0.6168,0,0,0,0,0,0,0,0,0,592.512,2,0,0,0,0,0,0,
47157,"Shelby County, Tennessee",TN,62337.0,922195.0,1211.4,34.2,0.2537,0.2763,2,1,21,0,0,0,2,0,0,761.263,2,6,1,3,0,3,0,
47159,"Smith County, Tennessee",TN,62799.0,20196.0,64.26,17.95,-0.6491,-0.5124,0,0,0,0,0,0,0,0,0,314.295,2,0,0,0,0,0,0,
47161,"Stewart County, Tennessee",TN,62052.0,13859.0,30.14,16.23,-0.6388,-0.5001,0,0,0,0,0,0,0,0,0,459.776,2,0,0,0,0,0,0,
47163,"Sullivan County, Tennessee",TN,56802.0,159693.0,386.16,26.62,-0.5498,-0.5624,0,0,2,2,0,0,0,1,1,413.544,2,0,0,0,0,0,0,
47165,"Sumner County, Tennessee",TN,86005.0,200553.0,378.79,32.63,-0.4183,-0.4495,4,1,0,0,0,0,0,0,0,529.454,2,5,0,1,0,1,0,
47167,"Tipton County, Tennessee",TN,71736.0,61339.0,134.63,18.48,-0.5284,-0.4755,0,0,0,0,0,0,0,0,0,455.611,2,0,0,0,0,0,0,
47169,"Trousdale County, Tennessee",TN,63190.0,11805.0,103.24,10.13,-0.5888,-0.3679,0,0,0,0,0,0,0,0,0,114.342,2,0,0,0,0,0,0,
47171,"Unicoi County, Tennessee",TN,50381.0,17779.0,95.55,20.01,-0.6203,-0.6148,0,0,0,0,0,0,0,0,0,186.064,2,0,0,0,0,0,0,
47173,"Union County, Tennessee",TN,61858.0,20141.0,90.08,14.54,-0.7115,-0.647,0,0,0,0,0,0,0,0,0,223.583,2,0,0,0,0,0,0,
47175,"Van Buren County, Tennessee",TN,60281.0,6293.0,23.02,13.99,-0.672,-0.53,0,0,0,0,0,0,0,0,0,273.415,2,0,0,0,0,0,0,
47177,"Warren County, Tennessee",TN,54088.0,41587.0,96.12,15.12,-0.561,-0.4423,0,0,2,2,0,0,0,1,1,432.673,2,0,0,0,0,0,0,
47179,"Washington County, Tennessee",TN,61051.0,134693.0,412.48,33.52,-0.3947,-0.4286,0,0,4,3,0,0,0,3,1,326.548,2,0,0,0,0,0,0,
47181,"Wayne County, Tennessee",TN,52824.0,16251.0,22.14,12.53,-0.7691,-0.739,0,0,0,0,0,0,0,0,0,734.109,2,0,0,0,0,0,0,
47183,"Weakley County, Tennessee",TN,49502.0,32959.0,56.79,21.61,-0.5835,-0.5138,0,0,0,0,0,0,0,0,0,580.353,2,0,0,0,0,0,0,
47185,"White County, Tennessee",TN,52206.0,27764.0,73.71,14.18,-0.666,-0.5948,0,0,0,0,0,0,0,0,0,376.678,2,0,0,0,0,0,0,
47187,"Williamson County, Tennessee",TN,131202.0,254609.0,436.82,61.84,-0.324,-0.355,5,1,0,0,0,0,0,0,0,582.865,2,5,0,0,0,0,0,
47189,"Wilson County, Tennessee",TN,94048.0,153587.0,268.94,37.22,-0.4008,-0.4432,0,0,0,0,0,0,0,0,0,571.088,2,0,0,0,0,0,0,
48001,"Anderson County, Texas",TX,58846.0,57825.0,54.42,14.54,-0.6181,-0.5807,0,0,0,0,0,0,0,0,0,1062.617,4,0,0,0,0,0,0,
48003,"Andrews County, Texas",TX,76902.0,18518.0,12.34,19.95,-0.726,-0.6271,0,0,0,0,0,0,0,0,0,1500.686,4,0,0,0,0,0,0,
48005,"Angelina County, Texas",TX,58847.0,86791.0,108.78,18.01,-0.5201,-0.473,1,1,2,0,1,0,0,0,0,797.865,4,1,0,0,0,0,0,
48007,"Aransas County, Texas",TX,61754.0,24449.0,96.99,27.63,-0.5572,-0.5037,0,0,0,0,0,0,0,0,0,252.069,4,0,0,0,0,0,0,
48009,"Archer County, Texas",TX,71958.0,8734.0,9.67,25.18,-0.7935,-0.7943,0,0,0,0,0,0,0,0,0,903.289,4,0,0,0,0,0,0,
48011,"Armstrong County, Texas",TX,68462.0,1883.0,2.07,21.41,-0.8584,-0.8397,0,0,0,0,0,0,0,0,0,909.123,4,0,0,0,0,0,0,
48013,"Atascosa County, Texas",TX,69413.0,50058.0,41.05,15.27,-0.4332,-0.2913,0,0,0,0,0,0,0,0,0,1219.542,4,0,0,0,0,0,0,
48015,"Austin County, Texas",TX,75994.0,30712.0,47.51,23.42,-0.6269,-0.5971,0,0,0,0,0,0,0,0,0,646.496,4,0,0,0,0,0,0,
48017,"Bailey County, Texas",TX,70625.0,7044.0,8.52,16.74,-0.6109,-0.5303,0,0,0,0,0,0,0,0,0,826.972,4,0,0,0,0,0,0,
48019,"Bandera County, Texas",TX,69703.0,21589.0,27.29,25.48,-0.6185,-0.6299,0,0,0,0,0,0,0,0,0,790.994,4,0,0,0,0,0,0,
48021,"Bastrop County, Texas",TX,82730.0,102370.0,115.25,23.35,-0.1838,-0.2039,0,0,1,0,0,0,0,0,0,888.228,4,0,0,0,0,0,0,
48023,"Baylor County, Texas",TX,42313.0,3464.0,3.99,28.37,-0.7707,-0.7212,0,0,0,0,0,0,0,0,0,867.481,4,0,0,0,0,0,0,
48025,"Bee County, Texas",TX,56075.0,31000.0,35.22,11.45,-0.3988,-0.1537,0,0,0,0,0,0,0,0,0,880.239,4,0,0,0,0,0,0,
48027,"Bell County, Texas",TX,66051.0,379811.0,360.41,27.18,-0.1623,-0.1508,0,0,3,1,0,0,0,1,1,1053.831,4,0,0,0,0,0,0,
48029,"Bexar County, Texas",TX,70571.0,2037344.0,1642.59,31.54,0.0975,0.1349,33,1,1,0,1,0,0,0,0,1240.325,4,33,0,0,0,0,0,
48031,"Blanco County, Texas",TX,87564.0,12008.0,16.93,34.34,-0.5252,-0.5235,0,0,0,0,0,0,0,0,0,709.252,4,0,0,0,0,0,0,
48033,"Borden County, Texas",TX,64250.0,723.0,0.81,35.35,-0.9147,-0.8192,0,0,0,0,0,0,0,0,0,897.443,4,0,0,0,0,0,0,
48035,"Bosque County, Texas",TX,69339.0,18546.0,18.87,20.73,-0.6734,-0.6474,0,0,1,0,0,0,0,0,0,982.971,4,0,0,0,0,0,0,
48037,"Bowie County, Texas",TX,59295.0,92321.0,104.32,22.07,-0.487,-0.4666,0,0,0,0,0,0,0,0,0,884.939,4,0,0,0,0,0,0,
48039,"Brazoria County, Texas",TX,95155.0,381650.0,279.95,32.09,-0.1969,-0.2459,0,0,1,0,1,0,0,0,0,1363.27,4,0,0,0,0,0,0,
48041,"Brazos County, Texas",TX,58388.0,237980.0,406.01,42.54,-0.2485,-0.2366,0,0,2,0,2,0,0,1,1,586.138,4,0,0,0,0,0,0,
48043,"Brewster County, Texas",TX,52612.0,9464.0,1.53,45.27,-0.1259,-0.0483,0,0,0,0,0,0,0,0,0,6183.763,4,0,0,0,0,0,0,
48045,"Briscoe County, Texas",TX,41188.0,1223.0,1.36,19.02,-0.7984,-0.7275,0,0,0,0,0,0,0,0,0,900.001,4,0,0,0,0,0,0,
48047,"Brooks County, Texas",TX,31310.0,6987.0,7.41,14.44,0.0962,0.51,0,0,0,0,0,0,0,0,0,943.355,4,0,0,0,0,0,0,
48049,"Brown County, Texas",TX,55305.0,38294.0,40.55,19.94,-0.7394,-0.7448,0,0,0,0,0,0,0,0,0,944.452,4,0,0,0,0,0,0,
48051,"Burleson County, Texas",TX,72888.0,18327.0,27.81,23.1,-0.6284,-0.5508,0,0,0,0,0,0,0,0,0,659.082,4,0,0,0,0,0,0,
48053,"Burnet County, Texas",TX,77158.0,51064.0,51.33,28.7,-0.5571,-0.5676,0,0,0,0,0,0,0,0,0,994.8,4,0,0,0,0,0,0,
48055,"Caldwell County, Texas",TX,68503.0,47184.0,86.65,16.43,-0.1442,-0.1583,0,0,0,0,0,0,0,0,0,544.541,4,0,0,0,0,0,0,
48057,"Calhoun County, Texas",TX,71870.0,19921.0,39.3,16.9,-0.5217,-0.3622,0,0,0,0,0,0,0,0,0,506.931,4,0,0,0,0,0,0,
48059,"Callahan County, Texas",TX,68455.0,14017.0,15.59,23.88,-0.7758,-0.7721,0,0,0,0,0,0,0,0,0,899.372,4,0,0,0,0,0,0,
48061,"Cameron County, Texas",TX,51334.0,423192.0,474.58,20.56,-0.058,0.3256,0,0,3,1,0,0,0,1,1,891.719,4,0,0,0,0,0,0,
48063,"Camp County, Texas",TX,55061.0,12652.0,64.6,19.69,-0.5361,-0.4273,0,0,0,0,0,0,0,0,0,195.847,4,0,0,0,0,0,0,
48065,"Carson County, Texas",TX,84583.0,5802.0,6.3,25.87,-0.8121,-0.8041,0,0,0,0,0,0,0,0,0,920.235,4,0,0,0,0,0,0,
48067,"Cass County, Texas",TX,54328.0,28582.0,30.51,17.6,-0.6568,-0.5973,0,0,0,0,0,0,0,0,0,936.948,4,0,0,0,0,0,0,
48069,"Castro County, Texas",TX,63485.0,7328.0,8.19,21.0,-0.5819,-0.4444,0,0,0,0,0,0,0,0,0,894.444,4,0,0,0,0,0,0,
48071,"Chambers County, Texas",TX,108114.0,49178.0,82.36,22.97,-0.6558,-0.6206,0,0,0,0,0,0,0,0,0,597.096,4,0,0,0,0,0,0,
48073,"Cherokee County, Texas",TX,59830.0,51143.0,48.57,18.46,-0.6267,-0.5646,0,0,0,0,0,0,0,0,0,1052.955,4,0,0,0,0,0,0,
48075,"Childress County, Texas",TX,60333.0,6772.0,9.72,11.48,-0.7606,-0.7433,0,0,0,0,0,0,0,0,0,696.511,4,0,0,0,0,0,0,
48077,"Clay County, Texas",TX,77355.0,10402.0,9.55,23.85,-0.7965,-0.7663,0,0,0,0,0,0,0,0,0,1088.759,4,0,0,0,0,0,0,
48079,"Cochran County, Texas",TX,42137.0,2520.0,3.25,10.72,-0.6573,-0.5427,0,0,0,0,0,0,0,0,0,775.082,4,0,0,0,0,0,0,
48081,"Coke County, Texas",TX,46431.0,3315.0,3.64,21.09,-0.796,-0.7906,0,0,0,0,0,0,0,0,0,911.646,4,0,0,0,0,0,0,
48083,"Coleman County, Texas",TX,52364.0,7765.0,6.15,17.93,-0.7904,-0.7675,0,0,0,0,0,0,0,0,0,1262.914,4,0,0,0,0,0,0,
48085,"Collin County, Texas",TX,117588.0,1116601.0,1327.28,54.91,-0.1115,-0.1698,13,1,0,0,0,0,0,0,0,841.267,4,13,0,0,0,0,0,
48087,"Collingsworth County, Texas",TX,60165.0,2733.0,2.98,26.05,-0.7752,-0.7262,0,0,0,0,0,0,0,0,0,918.441,4,0,0,0,0,0,0,
48089,"Colorado County, Texas",TX,68554.0,20736.0,21.59,24.0,-0.5719,-0.5125,0,0,0,0,0,0,0,0,0,960.291,4,0,0,0,0,0,0,
48091,"Comal County, Texas",TX,99015.0,174552.0,311.96,42.21,-0.455,-0.5008,0,0,0,0,0,0,0,0,0,559.528,4,0,0,0,0,0,0,
48093,"Comanche County, Texas",TX,59946.0,13786.0,14.7,19.98,-0.7404,-0.6743,0,0,0,0,0,0,0,0,0,937.753,4,0,0,0,0,0,0,
48095,"Concho County, Texas",TX,59632.0,3301.0,3.36,13.16,-0.7387,-0.6907,0,0,0,0,0,0,0,0,0,983.755,4,0,0,0,0,0,0,
48097,"Cooke County, Texas",TX,72472.0,42473.0,48.55,23.59,-0.6688,-0.6813,0,0,0,0,0,0,0,0,0,874.826,4,0,0,0,0,0,0,
48099,"Coryell County, Texas",TX,68904.0,83772.0,79.61,18.66,-0.4069,-0.3947,0,0,0,0,0,0,0,0,0,1052.247,4,0,0,0,0,0,0,
48101,"Cottle County, Texas",TX,58819.0,1302.0,1.45,21.79,-0.7245,-0.6895,0,0,0,0,0,0,0,0,0,900.564,4,0,0,0,0,0,0,
