opp_id,project_id,match_probability,match_weight,rule_status,manual_action,opp_incident,opp_date,opp_state,project_name,gamma_state,gamma_county,gamma_city,gamma_name_norm,gamma_company_tokens,gamma_name_tokens,gamma_lat_lon,gamma_name_in_summary
opp_9188c0a0b631,prj_76,0.045871,-4.3785,unlinked,,Springfield Township,2026-01-07,MI,Project Splitrock,1,0,0,0,0,0,1,0
opp_541232306275,prj_189,0.045871,-4.3785,unlinked,,South Bloomfield,2025-12-19,OH,Microsoft New Albany Data Center,1,0,0,0,0,0,1,0
opp_85c341ac84b7,prj_259,0.045871,-4.3785,unlinked,,West Rockhill Township (Bucks County),2026-04-15,PA,Prologis Warehouse Data Center,1,0,0,0,0,0,1,0
opp_23023943734f,prj_179,0.045871,-4.3785,unlinked,,Ohio (statewide),2026-02-17,OH,Johnstown Cologix Data Center,1,0,0,0,0,0,1,0
opp_6b836a2ea426,prj_115,0.045871,-4.3785,unlinked,,Villa Ridge (Franklin County),2026-01-15,MO,Project Cumulus,1,0,0,0,0,0,1,0
opp_c1c9c7fd466b,prj_179,0.045871,-4.3785,unlinked,,Commercial Point / Scioto Township (Pickaway County),2026-03-01,OH,Johnstown Cologix Data Center,1,0,0,0,0,0,1,0
opp_63251ae21b23,prj_180,0.045871,-4.3785,unlinked,,New Albany (Licking County),2026-07-16,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_9e90ce39a97b,prj_180,0.045871,-4.3785,unlinked,,Dublin City Council (West Innovation District rezoning),2026-07-01,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_03269e08d182,prj_260,0.045871,-4.3785,unlinked,,Franklin Park Borough,2026-06-17,PA,Switch Data Center at Former Pitt Race Complex,1,0,0,0,0,0,1,0
opp_1e5751b0f045,prj_209,0.045871,-4.3785,unlinked,,Penn Forest Township (Carbon County),2026-03-03,PA,Project Gold,1,0,0,0,0,0,1,0
opp_67b9f85e24c9,prj_209,0.045871,-4.3785,unlinked,,Packer Township / Banks Township,2025-09-01,PA,Project Gold,1,0,0,0,0,0,1,0
opp_11a797b685bb,prj_88,0.045871,-4.3785,unlinked,,Allen Park,2026-02-01,MI,Metrobloks Southfield Data Center,1,0,0,0,0,0,1,0
opp_5b572a5511f3,prj_88,0.045871,-4.3785,unlinked,,Village of Romeo,2026-01-26,MI,Metrobloks Southfield Data Center,1,0,0,0,0,0,1,0
opp_29f4866c4a53,prj_179,0.045871,-4.3785,unlinked,,Jerome Township,2025-09-03,OH,Johnstown Cologix Data Center,1,0,0,0,0,0,1,0
opp_6cf217a83040,prj_261,0.045871,-4.3785,unlinked,,Montour County (zoning amendment),2026-04-14,PA,Allenwood Data Center,1,0,0,0,0,0,1,0
opp_826ee04a3d40,prj_180,0.045871,-4.3785,unlinked,,Columbus,2026-03-12,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_3d6145630316,prj_180,0.045871,-4.3785,unlinked,,Ohio (tax exemption veto override effort),2026-03-01,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_4f7ecaba5fff,prj_180,0.045871,-4.3785,unlinked,,Ohio (HB 646 study commission),2026-06-11,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_dcf38bd69fc7,prj_180,0.045871,-4.3785,unlinked,,Urbana,2026-06-17,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_23023943734f,prj_180,0.045871,-4.3785,unlinked,,Ohio (statewide),2026-02-17,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_dd0ba1819d24,prj_180,0.045871,-4.3785,unlinked,,Champaign County,2026-03-03,OH,Project Cosmos,1,0,0,0,0,0,1,0
opp_5fedc2794e61,prj_183,0.045871,-4.3785,unlinked,,Washington County (Waterford),2026-01-01,OH,Hannibal Data Center Campus,1,0,0,0,0,0,1,0
opp_aeffd8f5f6f0,prj_15,0.045871,-4.3785,unlinked,,Conway,2025-04-01,AR,Port of Little Rock Data Center,1,0,0,0,0,0,1,0
opp_dc216f927839,prj_145,0.045871,-4.3785,unlinked,,City of Kings Mountain,2026-02-26,NC,CLT10 Uptown Expansion,1,0,0,0,0,0,1,0
opp_c511720b75b1,prj_263,0.045871,-4.3785,unlinked,,Shippingport,2026-01-28,PA,Starpointe Data Center Project,1,0,0,0,0,0,1,0
opp_907e1b7b3c99,prj_27,0.045871,-4.3785,unlinked,,Marshall County,2026-04-20,IN,Granger Data Center,1,0,0,0,0,0,1,0
opp_f172e6ccdadb,prj_76,0.045871,-4.3785,unlinked,,"Lyon Township (Oakland County) trustee recall campaign over Verrus Project Flex, MI",2026-04-27,MI,Project Splitrock,1,0,0,0,0,0,1,0
opp_aef8f476ffbc,prj_33,0.045871,-4.3785,unlinked,,"Boone County Area Plan Commission (moratorium recommendation), IN",2026-06-15,IN,Decatur Technology Park,1,0,0,0,0,0,1,0
opp_079ba18862cf,prj_76,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention denied),2026-02-20,MI,Project Splitrock,1,0,0,0,0,0,1,0
opp_dc216f927839,prj_144,0.045871,-4.3785,unlinked,,City of Kings Mountain,2026-02-26,NC,CLT20 Moores Chapel,1,0,0,0,0,0,1,0
opp_a47b9dd1d9d5,prj_182,0.045871,-4.3785,unlinked,,Scioto County (Open Meetings lawsuit),2026-02-15,OH,Strata Expanse AI Center of Excellence,1,0,0,0,0,0,1,0
opp_4724b4bc17c5,prj_27,0.045871,-4.3785,unlinked,,Elkhart County (Bristol),2024-09-01,IN,Granger Data Center,1,0,0,0,0,0,1,0
opp_3bd302ddf947,prj_325,0.045871,-4.3785,unlinked,,Town of Chesterton,2024-06-01,IN,New Carlisle Chicago Trail Data Center (Third Site),1,0,0,0,0,0,1,0
opp_1381a591d26e,prj_261,0.045871,-4.3785,unlinked,,Montour County,2026-02-10,PA,Allenwood Data Center,1,0,0,0,0,0,1,0
opp_c1c9c7fd466b,prj_181,0.045871,-4.3785,unlinked,,Commercial Point / Scioto Township (Pickaway County),2026-03-01,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_3b973db4b898,prj_262,0.045871,-4.3785,unlinked,,Allegheny County (residents ask county to regulate data centers directly),2026-06-24,PA,Fort Cherry Development District,1,0,0,0,0,0,1,0
opp_03269e08d182,prj_262,0.045871,-4.3785,unlinked,,Franklin Park Borough,2026-06-17,PA,Fort Cherry Development District,1,0,0,0,0,0,1,0
opp_826ee04a3d40,prj_189,0.045871,-4.3785,unlinked,,Columbus,2026-03-12,OH,Microsoft New Albany Data Center,1,0,0,0,0,0,1,0
opp_d27066eb78a9,prj_25,0.045871,-4.3785,unlinked,,DeKalb County (Auburn),2026-04-14,IN,Project Zodiac,1,0,0,0,0,0,1,0
opp_81d7cb4b7593,prj_143,0.045871,-4.3785,unlinked,,Rowan County,2026-03-17,NC,Statesville Data Center Campus,1,0,0,0,0,0,1,0
opp_9514c59ae274,prj_143,0.045871,-4.3785,unlinked,,Rowan County,2026-04-21,NC,Statesville Data Center Campus,1,0,0,0,0,0,1,0
opp_826ee04a3d40,prj_181,0.045871,-4.3785,unlinked,,Columbus,2026-03-12,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_3d6145630316,prj_181,0.045871,-4.3785,unlinked,,Ohio (tax exemption veto override effort),2026-03-01,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_4f7ecaba5fff,prj_181,0.045871,-4.3785,unlinked,,Ohio (HB 646 study commission),2026-06-11,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_640418330b67,prj_181,0.045871,-4.3785,unlinked,,Hilliard,2026-02-24,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_23023943734f,prj_181,0.045871,-4.3785,unlinked,,Ohio (statewide),2026-02-17,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_63251ae21b23,prj_181,0.045871,-4.3785,unlinked,,New Albany (Licking County),2026-07-16,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_36b3f6b58feb,prj_181,0.045871,-4.3785,unlinked,,"Grove City (6-month data center moratorium), OH",2026-06-01,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_387615c605b8,prj_181,0.045871,-4.3785,unlinked,,Jackson Township,2026-05-12,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_ae7bcfc5aec5,prj_261,0.045871,-4.3785,unlinked,,"Pine Creek Township (Clinton County — proactive zoning amendment for data-center conditional use), PA",2026-05-08,PA,Allenwood Data Center,1,0,0,0,0,0,1,0
opp_3e4046d6da58,prj_181,0.045871,-4.3785,unlinked,,St. Albans Township,2026-03-10,OH,Cologix Lewis Center Data Center,1,0,0,0,0,0,1,0
opp_4743c0a4c1a8,prj_32,0.045871,-4.3785,unlinked,,"Madison County Plan Commission (moratorium requested by Citizens Action Coalition + 27 orgs), IN",2026-06-17,IN,Surge Development Knightstown Data Center,1,0,0,0,0,0,1,0
opp_271c92e1b93c,prj_32,0.045871,-4.3785,unlinked,,"Indianapolis / Warren Township (DC BLOX $2B campus opposition), IN",2026-06-11,IN,Surge Development Knightstown Data Center,1,0,0,0,0,0,1,0
opp_d14e08f776aa,prj_31,0.045871,-4.3785,unlinked,,Plainfield,2025-10-01,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_67b9f85e24c9,prj_267,0.045871,-4.3785,unlinked,,Packer Township / Banks Township,2025-09-01,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_3827c952a67d,prj_31,0.045871,-4.3785,unlinked,,Lebanon (Boone County),2025-08-01,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_b4471ed4359e,prj_31,0.045871,-4.3785,unlinked,,Monrovia (Morgan County),2025-07-01,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_c1c9c7fd466b,prj_187,0.045871,-4.3785,unlinked,,Commercial Point / Scioto Township (Pickaway County),2026-03-01,OH,Microsoft Heath Data Center,1,0,0,0,0,0,1,0
opp_b4609c26c01e,prj_31,0.045871,-4.3785,unlinked,,Shelby County (Shelbyville),2026-01-01,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_cbdfb8639b4a,prj_264,0.045871,-4.3785,unlinked,,"Big Beaver Borough (Switch $1.4B campus town hall amid opposition), PA",2026-06-02,PA,Champion Data Center Project,1,0,0,0,0,0,1,0
opp_f1be2c5b7a48,prj_267,0.045871,-4.3785,unlinked,,Sugarloaf Township / Hazle Twp / Black Creek Twp / Nescopeck Twp,2026-02-24,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_634fa6fff5c1,prj_267,0.045871,-4.3785,unlinked,,Nesquehoning Borough,2026-01-01,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_826ee04a3d40,prj_187,0.045871,-4.3785,unlinked,,Columbus,2026-03-12,OH,Microsoft Heath Data Center,1,0,0,0,0,0,1,0
opp_3d6145630316,prj_187,0.045871,-4.3785,unlinked,,Ohio (tax exemption veto override effort),2026-03-01,OH,Microsoft Heath Data Center,1,0,0,0,0,0,1,0
opp_4f7ecaba5fff,prj_187,0.045871,-4.3785,unlinked,,Ohio (HB 646 study commission),2026-06-11,OH,Microsoft Heath Data Center,1,0,0,0,0,0,1,0
opp_6cf217a83040,prj_267,0.045871,-4.3785,unlinked,,Montour County (zoning amendment),2026-04-14,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_1ce5c397c32b,prj_31,0.045871,-4.3785,unlinked,,Hancock County,2026-03-29,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_1381a591d26e,prj_267,0.045871,-4.3785,unlinked,,Montour County,2026-02-10,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_674add07c321,prj_74,0.045871,-4.3785,unlinked,,Frenchtown Township,2025-11-17,MI,Project Mitten / The Barn,1,0,0,0,0,0,1,0
opp_1489eff31db4,prj_188,0.045871,-4.3785,unlinked,,Ashville,2025-12-20,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_b20bf1a74322,prj_32,0.045871,-4.3785,unlinked,,"Indianapolis City-County Council (Metrobloks Martindale-Brightwood rezoning), IN",2026-05-04,IN,Surge Development Knightstown Data Center,1,0,0,0,0,0,1,0
opp_079ba18862cf,prj_75,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention denied),2026-02-20,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_d7d9ccda1603,prj_75,0.045871,-4.3785,unlinked,,Saline Township Board (I-1 to A-1 rescission),2026-01-28,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_aa731380343e,prj_75,0.045871,-4.3785,unlinked,,Michigan EGLE (Saline data-center wetlands public hearing),2025-12-19,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_a6804867fd59,prj_75,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Haushalter intervention motion),2025-12-13,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_7c06af7ad5fe,prj_75,0.045871,-4.3785,unlinked,,Saline Township (consent judgment with Related Digital),2025-10-15,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_681e92a6ba82,prj_75,0.045871,-4.3785,unlinked,,Washtenaw County Circuit Court (Related Digital v. Saline Township),2025-09-12,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_54b7a4ed2e97,prj_75,0.045871,-4.3785,unlinked,,Warren (Macomb County),2026-07-14,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_f172e6ccdadb,prj_74,0.045871,-4.3785,unlinked,,"Lyon Township (Oakland County) trustee recall campaign over Verrus Project Flex, MI",2026-04-27,MI,Project Mitten / The Barn,1,0,0,0,0,0,1,0
opp_aef8f476ffbc,prj_31,0.045871,-4.3785,unlinked,,"Boone County Area Plan Commission (moratorium recommendation), IN",2026-06-15,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_34ddae3f10fc,prj_267,0.045871,-4.3785,unlinked,,Bethel Township,2026-04-21,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_978f916fcce4,prj_75,0.045871,-4.3785,unlinked,,"Saline Township (Washtenaw County) — OpenAI Stargate 'The Barn' construction-despite-rejection, MI",2026-05-06,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_f172e6ccdadb,prj_75,0.045871,-4.3785,unlinked,,"Lyon Township (Oakland County) trustee recall campaign over Verrus Project Flex, MI",2026-04-27,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_e84d6893cfc1,prj_32,0.045871,-4.3785,unlinked,,"Marion County Superior Court (Hoosier Environmental Council / Protect Martindale-Brightwood v. Metrobloks et al.), IN",2026-05-12,IN,Surge Development Knightstown Data Center,1,0,0,0,0,0,1,0
opp_a7fbd0f64633,prj_267,0.045871,-4.3785,unlinked,,Dorrance Township,2026-05-06,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_db269fd6710c,prj_31,0.045871,-4.3785,unlinked,,Hancock County,2025-06-01,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_9f706f5b61eb,prj_75,0.045871,-4.3785,unlinked,,Saline Township Board (rezoning denial),2025-09-10,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_444c90a91fc1,prj_321,0.045871,-4.3785,unlinked,,Independence,2026-02-10,MO,Harper Road Technology Park,1,0,0,0,0,0,1,0
opp_0a094c1af7bb,prj_331,0.045871,-4.3785,unlinked,,City of Mason,2026-02-03,MI,Howell Township Data Center (Project Splitrock),1,0,0,0,0,0,1,0
opp_57fa6113f9f3,prj_203,0.045871,-4.3785,unlinked,,"Moosic Borough (comprehensive data center ordinance), PA",2026-06-08,PA,Project Hazelnut,1,0,0,0,0,0,1,0
opp_67d8e0aabb14,prj_203,0.045871,-4.3785,unlinked,,Mount Carmel Township,2026-05-14,PA,Project Hazelnut,1,0,0,0,0,0,1,0
opp_e676fafd2c85,prj_330,0.045871,-4.3785,unlinked,,City of Fayetteville,2026-03-18,GA,Project Sail Data Center,1,0,0,0,0,0,1,0
opp_615a7d08e835,prj_203,0.045871,-4.3785,unlinked,,New Castle Township (Frackville area),2025-09-10,PA,Project Hazelnut,1,0,0,0,0,0,1,0
opp_1e5751b0f045,prj_203,0.045871,-4.3785,unlinked,,Penn Forest Township (Carbon County),2026-03-03,PA,Project Hazelnut,1,0,0,0,0,0,1,0
opp_35e2c27983b4,prj_204,0.045871,-4.3785,unlinked,,Exeter Borough,2026-05-06,PA,Wildcat Ridge AI Data Center,1,0,0,0,0,0,1,0
opp_750ae52f955d,prj_31,0.045871,-4.3785,unlinked,,Henry County (Knightstown),2026-01-28,IN,Martindale Indianapolis Metrobloks Data Center,1,0,0,0,0,0,1,0
opp_7974b9e42558,prj_225,0.045871,-4.3785,unlinked,,Amwell Township,2026-05-15,PA,Project Hummingbird,1,0,0,0,0,0,1,0
opp_492c39c8a10f,prj_225,0.045871,-4.3785,unlinked,,North Franklin Township,2026-04-14,PA,Project Hummingbird,1,0,0,0,0,0,1,0
opp_5dec2bfaaf5b,prj_225,0.045871,-4.3785,unlinked,,Washington County (protest),2026-03-12,PA,Project Hummingbird,1,0,0,0,0,0,1,0
opp_ed295f4372b2,prj_74,0.045871,-4.3785,unlinked,,City of Northville,2026-01-06,MI,Project Mitten / The Barn,1,0,0,0,0,0,1,0
opp_5f09b4dd5302,prj_318,0.045871,-4.3785,unlinked,,Clinton County (Frankfort),2025-12-01,IN,Project Domino,1,0,0,0,0,0,1,0
opp_6e2a72621942,prj_11,0.045871,-4.3785,unlinked,,Birmingham,2026-03-03,AL,Columbiana Mining Facility and Data Center,1,0,0,0,0,0,1,0
opp_b7dcb4fdbbee,prj_331,0.045871,-4.3785,unlinked,,Northville,2026-01-06,MI,Howell Township Data Center (Project Splitrock),1,0,0,0,0,0,1,0
opp_ed295f4372b2,prj_331,0.045871,-4.3785,unlinked,,City of Northville,2026-01-06,MI,Howell Township Data Center (Project Splitrock),1,0,0,0,0,0,1,0
opp_c511720b75b1,prj_224,0.045871,-4.3785,unlinked,,Shippingport,2026-01-28,PA,McKees Rocks Industrial Site Data Center,1,0,0,0,0,0,1,0
opp_b7dcb4fdbbee,prj_74,0.045871,-4.3785,unlinked,,Northville,2026-01-06,MI,Project Mitten / The Barn,1,0,0,0,0,0,1,0
opp_039ab1e1e6fd,prj_225,0.045871,-4.3785,unlinked,,West Finley Township,2026-03-12,PA,Project Hummingbird,1,0,0,0,0,0,1,0
opp_8aa1ab5d576b,prj_330,0.045871,-4.3785,unlinked,,Clayton County,2025-09-01,GA,Project Sail Data Center,1,0,0,0,0,0,1,0
opp_43db08a54206,prj_11,0.045871,-4.3785,unlinked,,Bessemer,2026-07-13,AL,Columbiana Mining Facility and Data Center,1,0,0,0,0,0,1,0
opp_1704aa7c2eb5,prj_16,0.045871,-4.3785,unlinked,,Little Rock,2025-06-01,AR,Vilonia Cryptomine,1,0,0,0,0,0,1,0
opp_ab7751c352b8,prj_330,0.045871,-4.3785,unlinked,,Douglas County,2025-10-22,GA,Project Sail Data Center,1,0,0,0,0,0,1,0
opp_b657a2b9d374,prj_326,0.045871,-4.3785,unlinked,,Hobart,2025-10-01,IN,Project Maize / Google Michigan City Data Center,1,0,0,0,0,0,1,0
opp_bdabebb3470b,prj_317,0.045871,-4.3785,unlinked,,Shutesbury,2025-09-30,MA,Holyoke Data Center,1,0,0,0,0,0,1,0
opp_4b69bebf2301,prj_331,0.045871,-4.3785,unlinked,,City of South Lyon,2026-02-10,MI,Howell Township Data Center (Project Splitrock),1,0,0,0,0,0,1,0
opp_9ea75486a88e,prj_324,0.045871,-4.3785,unlinked,,Brandon,2025-09-01,MS,Prado AI Industrial Campus,1,0,0,0,0,0,1,0
opp_57fa6113f9f3,prj_202,0.045871,-4.3785,unlinked,,"Moosic Borough (comprehensive data center ordinance), PA",2026-06-08,PA,AWS Salem Township Data Center,1,0,0,0,0,0,1,0
opp_6cf217a83040,prj_202,0.045871,-4.3785,unlinked,,Montour County (zoning amendment),2026-04-14,PA,AWS Salem Township Data Center,1,0,0,0,0,0,1,0
opp_634fa6fff5c1,prj_202,0.045871,-4.3785,unlinked,,Nesquehoning Borough,2026-01-01,PA,AWS Salem Township Data Center,1,0,0,0,0,0,1,0
opp_945600d23a7d,prj_267,0.045871,-4.3785,unlinked,,Dorrance Township,2025-08-11,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_fdc90b5fee1f,prj_267,0.045871,-4.3785,unlinked,,Hazle Township,2025-11-18,PA,New Castle Data Center,1,0,0,0,0,0,1,0
opp_1c6aac2d94a9,prj_204,0.045871,-4.3785,unlinked,,Jenkins Township,2026-03-31,PA,Wildcat Ridge AI Data Center,1,0,0,0,0,0,1,0
opp_4c32a526a8fa,prj_204,0.045871,-4.3785,unlinked,,Luzerne County (county-wide),2026-02-02,PA,Wildcat Ridge AI Data Center,1,0,0,0,0,0,1,0
opp_f05c5219c03a,prj_204,0.045871,-4.3785,unlinked,,Tobyhanna Township,2026-03-03,PA,Wildcat Ridge AI Data Center,1,0,0,0,0,0,1,0
opp_67b27783ce57,prj_330,0.045871,-4.3785,unlinked,,City of South Fulton,2025-09-22,GA,Project Sail Data Center,1,0,0,0,0,0,1,0
opp_4b69bebf2301,prj_75,0.045871,-4.3785,unlinked,,City of South Lyon,2026-02-10,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_ae02c8386641,prj_75,0.045871,-4.3785,unlinked,,Lodi Township,2026-02-03,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_3d6145630316,prj_188,0.045871,-4.3785,unlinked,,Ohio (tax exemption veto override effort),2026-03-01,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_4f7ecaba5fff,prj_188,0.045871,-4.3785,unlinked,,Ohio (HB 646 study commission),2026-06-11,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_8a016c3cad14,prj_268,0.045871,-4.3785,unlinked,,Pennsylvania (HB 2150),2026-03-09,PA,Watts Township Data Center,1,0,0,0,0,0,1,0
opp_40562000f97f,prj_75,0.045871,-4.3785,unlinked,,Dexter Township,2026-02-01,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_5ce6c45b48e8,prj_75,0.045871,-4.3785,unlinked,,Lyon Township,2026-03-03,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_8674462ce4e8,prj_102,0.045871,-4.3785,unlinked,,Pacific,2026-02-25,MO,CRG Festus Data Center,1,0,0,0,0,0,1,0
opp_826ee04a3d40,prj_188,0.045871,-4.3785,unlinked,,Columbus,2026-03-12,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_f05c5219c03a,prj_207,0.045871,-4.3785,unlinked,,Tobyhanna Township,2026-03-03,PA,Project Boson,1,0,0,0,0,0,1,0
opp_a7fbd0f64633,prj_208,0.045871,-4.3785,unlinked,,Dorrance Township,2026-05-06,PA,Jessup Breaker Street Data Center,1,0,0,0,0,0,1,0
opp_35e2c27983b4,prj_208,0.045871,-4.3785,unlinked,,Exeter Borough,2026-05-06,PA,Jessup Breaker Street Data Center,1,0,0,0,0,0,1,0
opp_1c6aac2d94a9,prj_208,0.045871,-4.3785,unlinked,,Jenkins Township,2026-03-31,PA,Jessup Breaker Street Data Center,1,0,0,0,0,0,1,0
opp_4c32a526a8fa,prj_208,0.045871,-4.3785,unlinked,,Luzerne County (county-wide),2026-02-02,PA,Jessup Breaker Street Data Center,1,0,0,0,0,0,1,0
opp_f05c5219c03a,prj_208,0.045871,-4.3785,unlinked,,Tobyhanna Township,2026-03-03,PA,Jessup Breaker Street Data Center,1,0,0,0,0,0,1,0
opp_6264d109cdbb,prj_291,0.045871,-4.3785,unlinked,,Mason County,2026-05-24,WV,Google Buffalo Data Center,1,0,0,0,0,0,1,0
opp_ad221730a00b,prj_21,0.045871,-4.3785,unlinked,,Morris,2026-05-19,CT,Bristol Data Center,1,0,0,0,0,0,1,0
opp_4c32a526a8fa,prj_207,0.045871,-4.3785,unlinked,,Luzerne County (county-wide),2026-02-02,PA,Project Boson,1,0,0,0,0,0,1,0
opp_ce83e374fc4f,prj_28,0.045871,-4.3785,unlinked,,LaPorte,2026-05-18,IN,South Bend Data Center,1,0,0,0,0,0,1,0
opp_9514c59ae274,prj_146,0.045871,-4.3785,unlinked,,Rowan County,2026-04-21,NC,Charlotte University City Data Center,1,0,0,0,0,0,1,0
opp_81d7cb4b7593,prj_146,0.045871,-4.3785,unlinked,,Rowan County,2026-03-17,NC,Charlotte University City Data Center,1,0,0,0,0,0,1,0
opp_8eedf6fb3bfb,prj_185,0.045871,-4.3785,unlinked,,City of Oregon,2026-02-10,OH,Meta Bowling Green Data Center,1,0,0,0,0,0,1,0
opp_907e1b7b3c99,prj_29,0.045871,-4.3785,unlinked,,Marshall County,2026-04-20,IN,Decennial Group Akron Data Center,1,0,0,0,0,0,1,0
opp_1302073d609e,prj_99,0.045871,-4.3785,unlinked,,Foristell,2026-03-16,MO,Project Spade,1,0,0,0,0,0,1,0
opp_ce83e374fc4f,prj_30,0.045871,-4.3785,unlinked,,LaPorte,2026-05-18,IN,Project Rainier,1,0,0,0,0,0,1,0
opp_579c6221cd23,prj_148,0.045871,-4.3785,unlinked,,North Carolina (statewide convening),2026-03-25,NC,NC-1 Campus (Madison) Data Center,1,0,0,0,0,0,1,0
opp_f65b986d4fd8,prj_32,0.045871,-4.3785,unlinked,,Martindale-Brightwood (Indianapolis),2026-02-12,IN,Surge Development Knightstown Data Center,1,0,0,0,0,0,1,0
opp_1088fff2355f,prj_75,0.045871,-4.3785,unlinked,,City of Pontiac,2026-01-21,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_95e066996918,prj_75,0.045871,-4.3785,unlinked,,Saline Township,2026-01-12,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_b844c002abf1,prj_265,0.045871,-4.3785,unlinked,,Pennsylvania (statewide moratorium proposal),2026-02-17,PA,South Annville Township Data Center,1,0,0,0,0,0,1,0
opp_7146943d67ee,prj_188,0.045871,-4.3785,unlinked,,Sunbury,2026-04-15,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_414ad6e32008,prj_75,0.045871,-4.3785,unlinked,,Ann Arbor Township,2026-02-17,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_b844c002abf1,prj_268,0.045871,-4.3785,unlinked,,Pennsylvania (statewide moratorium proposal),2026-02-17,PA,Watts Township Data Center,1,0,0,0,0,0,1,0
opp_23023943734f,prj_188,0.045871,-4.3785,unlinked,,Ohio (statewide),2026-02-17,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_66c659e5fd34,prj_75,0.045871,-4.3785,unlinked,,York Township,2026-02-12,MI,Project Cannoli,1,0,0,0,0,0,1,0
opp_ed7d3e9acc58,prj_188,0.045871,-4.3785,unlinked,,Ashville (Pickaway County),2026-02-02,OH,Microsoft Hebron Data Center,1,0,0,0,0,0,1,0
opp_7913ba3cb221,prj_296,0.045871,-4.3785,unlinked,,"Warren Township, Somerset County (data center ban, first reading), NJ",2026-06-18,NJ,Andover Data Center,1,0,0,0,0,0,1,0
opp_03ce8bc4d1fc,prj_30,0.045871,-4.3785,unlinked,,Starke County,2025-12-04,IN,Project Rainier,1,0,0,0,0,0,1,0
opp_907e1b7b3c99,prj_30,0.045871,-4.3785,unlinked,,Marshall County,2026-04-20,IN,Project Rainier,1,0,0,0,0,0,1,0
opp_1302073d609e,prj_100,0.045871,-4.3785,unlinked,,Foristell,2026-03-16,MO,Crusoe Warrenton AI Data Center,1,0,0,0,0,0,1,0
