universe_id,source,name,operator,state,county,fips,county_margin_2024,lat,lon,capacity_mw,sqft,opposed_flag,lifecycle_outcome,decided,n_opposition_events,exclusion_reason
prj_80,proposals_opposed,Rocklocker Kalkaska Data Center,RockLocker LLC,MI,kalkaska,26079,-0.4287,44.71585977,-85.24739678,,,yes,blocked_confirmed,yes,1,
prj_81,proposals_opposed,Ypsilanti University of Michigan × Los Alamos Supercomputing Research Center,University of Michigan,MI,washtenaw,26161,0.4442,42.20695604,-83.54865588,,,yes,pending,no,3,
prj_82,proposals_opposed,Project Cherry Blossom,Cloverleaf Infrastructure,MI,monroe,26115,-0.2713,41.91971926,-83.35705274,,,yes,pending,no,2,
prj_83,proposals_opposed,Project Ironwood,Cloverleaf Infrastructure,MI,monroe,26115,-0.2713,41.99283162,-83.66842409,,,yes,pending,no,1,
prj_84,proposals_opposed,Project Flex,Verrus,MI,oakland,26125,0.1059,42.50232798,-83.61177835,,,yes,pending,no,3,
prj_85,proposals_opposed,Deep Green Lansing Data Center,Deep Green,MI,ingham,26065,0.2971,42.73027495,-84.54530739,24.0,,yes,blocked_confirmed,yes,1,
prj_86,proposals_unopposed,Pavilion Township Data Center,Franklin Partners LLC,MI,kalamazoo,26077,0.1773,42.24339147,-85.50878237,,,no,blocked_confirmed,yes,0,
prj_87,proposals_opposed,Sansone York Township Data Center,Sansone Group,MI,washtenaw,26161,0.4442,42.16225032,-83.7038859,1000.0,,yes,pending,no,1,
prj_88,proposals_opposed,Metrobloks Southfield Data Center,Metrobloks,MI,oakland,26125,0.1059,42.48814798,-83.31696816,100.0,,yes,pending,no,1,
prj_89,proposals_opposed,Clinton Amazon Data Center,Amazon Data Services,MS,hinds,28049,0.4609,32.34892761,-90.36632151,,,yes,advanced_confirmed,yes,1,
prj_90,proposals_opposed,Ridgeland Amazon Data Center,Amazon Web Services,MS,madison,28089,-0.1729,32.40768028,-90.19301896,,,yes,pending,no,1,
prj_91,proposals_opposed,Canton Amazon Data Center,Amazon Web Services,MS,madison,28089,-0.1729,32.59492205,-90.09454526,,,yes,advanced_confirmed,yes,1,
prj_92,proposals_opposed,Vicksburg Amazon Data Center,Amazon Web Services,MS,warren,28149,-0.0396,32.27324166,-90.90165068,,,yes,pending,no,1,
prj_93,proposals_opposed,Project Taurus,AVAIO Digital Partners; Entergy,MS,rankin,28121,-0.4713,32.26966137,-90.01367672,450.0,,yes,pending,no,1,
prj_94,proposals_opposed,Meridian Compass Data Center,Compass Datacenters,MS,lauderdale,28075,-0.2120,32.39009521,-88.62001053,500.0,,yes,advanced_confirmed,yes,1,
prj_95,proposals_opposed,Clarksdale Data Center,Undisclosed Developer,MS,coahoma,28027,0.3981,34.17249603,-90.56381427,,,yes,pending,no,1,
prj_96,proposals_opposed,xAI MACROHARDRR,xAI,MS,desoto,28033,-0.2408,34.99342701,-90.03423007,,,yes,advanced_confirmed,yes,7,
prj_97,proposals_opposed,Nebius Independence Hyperscale Campus,Nebius,MO,jackson,29095,0.1933,39.10174683,-94.30901867,800.0,,yes,advanced_confirmed,yes,2,
prj_98,proposals_opposed,Project Green,Amazon Web Services; NorthPoint Development,MO,montgomery,29139,-0.6014,38.90206436,-91.42407949,,,yes,advanced_confirmed,yes,1,
prj_99,proposals_unopposed,Project Spade,Google; Related Digital,MO,montgomery,29139,-0.6014,38.88882499,-91.43708207,1200.0,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_100,proposals_opposed,Crusoe Warrenton AI Data Center,Warrenton DC Owner 1 LLC; Crusoe,MO,warren,29219,-0.4949,38.82899456,-91.1825948,,,yes,advanced_confirmed,yes,1,
prj_101,proposals_opposed,Wildwood Ranch AI Data Center,Wildwood Ranch LLC,MO,jasper,29097,-0.4677,37.07096304,-94.58386453,200.0,,yes,advanced_confirmed,yes,1,
prj_102,proposals_opposed,CRG Festus Data Center,CRG; Clayco,MO,jefferson,29099,-0.3674,38.19524083,-90.42875363,,,yes,advanced_confirmed,yes,1,
prj_103,proposals_opposed,Armory Innovation Data Center,Contour; TeraWatt; THO; Steadfast; ARCO; Lewis Rice,MO,st. louis,29189,0.2342,38.63165907,-90.23951136,120.0,,yes,advanced_confirmed,yes,1,
prj_104,proposals_unopposed,Mo Lake Development Cross Creek Data Center,Mo Lake Development,MO,camden,29029,-0.5430,38.03465334,-92.7410058,,,no,blocked_confirmed,yes,0,
prj_105,proposals_opposed,Metrobloks Liberty Data Center Campus,Metrobloks; Lincoln,MO,clay,29047,-0.0565,39.20719259,-94.45399285,150.0,,yes,advanced_confirmed,yes,1,
prj_106,proposals_unopposed,White Cloud Acres,Scale Microgrids,MO,nodaway,29147,-0.4374,40.17786437,-94.78400949,600.0,,no,pending,no,0,
prj_107,proposals_unopposed,Lambda AI Factory,Lambda,MO,jackson,29095,0.1933,39.29569711,-94.67402441,24.0,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_108,proposals_unopposed,Jasper County Powered Data Park / Sarcoxie Data Center,Geronimo Power,MO,jasper,29097,-0.4677,37.12580862,-94.10210599,,,no,pending,no,0,county_shared_with_opposed_project
prj_109,proposals_opposed,Oppidan Foristell Data Center Sites,Oppidan Investment Company; Connect,MO,st. charles county/warren,,,38.81659009,-90.95349831,,,yes,pending,no,1,
prj_110,proposals_opposed,Meramec Valley Technology Park,Beltline Energy; Logistix,MO,franklin,29071,-0.4586,38.43474091,-90.7592958,,,yes,pending,no,1,
prj_111,proposals_opposed,Gateway Digital Campus,Provident Data Centers,MO,franklin,29071,-0.4586,38.47277567,-90.84330248,,,yes,advanced_confirmed,yes,3,
prj_112,proposals_unopposed,Meta Kansas City Data Center,Meta; Diode Ventures,MO,clay,29047,-0.0565,39.32251284,-94.59398023,,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_113,proposals_unopposed,Project Mica,Google; Diode Ventures,MO,clay,29047,-0.0565,39.31526749,-94.59489243,700.0,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_114,proposals_opposed,Marshfield Webster Data Center,Lumon Solutions,MO,webster,29225,-0.6225,37.36525146,-92.88822467,,,yes,advanced_confirmed,yes,1,
prj_115,proposals_opposed,Project Cumulus,CRG; Clayco,MO,st. charles,29183,-0.1697,38.81601246,-90.54683674,,,yes,blocked_confirmed,yes,1,
prj_116,proposals_opposed,DataOne Vineland,DataOne; Ardian; BSO; DataOne; Nebius Group; Microsoft; Vineland Municipal Utilities; Atlantic City Electric,NJ,cumberland,34011,-0.0375,39.42766589,-75.0167957,300.0,,yes,advanced_confirmed,yes,1,
prj_117,proposals_opposed,Princeton Nurseries Data Center,WRV Nurseries South Brunswick LLC,NJ,middlesex,34023,0.0804,40.3616451,-74.60748403,,,yes,pending,no,1,
prj_118,proposals_unopposed,Nutley Data Center,Prism Capital Partners,NJ,essex,34013,0.4491,40.82934313,-74.15375476,,,no,pending,no,0,
prj_119,proposals_opposed,New Brunswick Data Center,Undisclosed Developer,NJ,middlesex,34023,0.0804,40.48746648,-74.4575096,,,yes,blocked_confirmed,yes,1,
prj_120,proposals_opposed,East Greenwich Township Data Center,American Tower,NJ,gloucester,34015,-0.0280,39.79936564,-75.19931475,,,yes,blocked_confirmed,yes,1,
prj_121,proposals_opposed,CoreWeave Kenilworth,CoreWeave,NJ,union,34039,0.2421,40.6779928,-74.27441747,250.0,,yes,advanced_confirmed,yes,4,
prj_122,proposals_opposed,Millville Energy & Data Center Campus,A1 Data Center,NJ,cumberland,34011,-0.0375,39.4088032,-75.0332377,,,yes,blocked_confirmed,yes,1,
prj_123,proposals_opposed,Monroe Township Data Center,Hexa Builders,NJ,gloucester,34015,-0.0280,39.63068297,-74.93468954,,,yes,blocked_confirmed,yes,1,
prj_124,proposals_opposed,STAMP Data Center,Stream Data Centers,NY,genesee,36037,-0.3395,42.9915,-78.304,500.0,,yes,pending,no,3,
prj_125,proposals_opposed,Cayuga Data Campus,TeraWulf,NY,tompkins,36109,0.5062,42.6023,-76.628,138.0,,yes,pending,no,5,
prj_126,proposals_opposed,Lysander Data Center,Ranalli Super DC,NY,onondaga,36067,0.1728,43.1325,-76.3376,300.0,,yes,pending,no,1,
prj_127,proposals_opposed,Niagara Digital Campus Data Center Development,Niagara Falls Redevelopment,NY,niagara,36063,-0.1492,43.08391756,-79.05282532,,,yes,pending,no,1,
prj_128,proposals_opposed,Oneonta West End Data Center,EcoYotta Inc.,NY,otsego,36077,-0.0787,42.455,-75.055,,,yes,pending,no,1,
prj_129,proposals_unopposed,Brookhaven National Laboratory Data Center,United States Department of Energy,NY,suffolk,36103,-0.0997,40.86743817,-72.89549013,,,no,pending,no,0,
prj_130,proposals_unopposed,Sugar Hill Portland Data Center,WEED Inc,NY,chautauqua,36013,-0.2198,42.37579809,-79.51981497,,,no,pending,no,0,
prj_131,proposals_unopposed,Massena Petawatt Data Center Site Advertisement,Five 9s Digital,NY,st. lawrence,36089,-0.1800,44.95771162,-74.84814718,200.0,,no,pending,no,0,
prj_132,proposals_unopposed,Ilion Data Center,Turin Hoefler Avenue LLC,NY,herkimer,36043,-0.3644,43.01352625,-75.03366628,,,no,pending,no,0,
prj_133,proposals_unopposed,Riverview Innovative and Technology Campus Data Center,Undisclosed Developer,NY,erie,36029,0.0968,42.98332989,-78.92629003,,,no,pending,no,0,
prj_134,proposals_unopposed,Rural Hall Data Center,Thomas & Hutton; Drox Group LLC; Montrose Environmental Group,NC,forsyth,37067,0.1317,36.24135237,-80.30180901,,,no,pending,no,0,
prj_135,proposals_unopposed,Person County Mega Park,Microsoft Corporation; Timmons Group; Microsoft Corporation; Centurylink; Spectrum; Person County Mega Park; Duke Energy; Dominion Energy,NC,person,37145,-0.2371,36.47985187,-78.98963775,,,no,pending,no,0,
prj_136,proposals_opposed,Tarboro Data Center Campus,ARCO Design/Build; 142 Design Group; Energy Storage Solutions,NC,edgecombe,37065,0.2271,35.90700022,-77.5905037,300.0,,yes,pending,no,1,
prj_137,proposals_opposed,Fayetteville Data Center Campus,Energy Storage Solutions (ESS); PWC (Fayetteville Public Works Commission); Duke Energy,NC,cumberland,37051,0.1341,,,,,yes,pending,no,2,
prj_138,proposals_unopposed,High Point Data Center,DC BLOX; DC BLOX,NC,guilford,37081,0.2184,36.05205784,-79.95182154,,,no,pending,no,0,
prj_139,proposals_unopposed,Lenoir Data Center Expansion,Google; Tapaha Dynamics LLC; Google; Blue Ridge Energy,NC,caldwell,37027,-0.5262,,,,,no,advanced_confirmed,yes,0,no_coordinates
prj_140,proposals_opposed,Rowan County Data Center,Edged (EDC Charlotte LLC); Edged (EDC Charlotte LLC); Duke Energy,NC,rowan,37159,-0.3591,35.69406105,-80.37033957,,,yes,advanced_confirmed,yes,3,
prj_141,proposals_opposed,Project Delta,Engineered Land Solutions (ELS); DFC Stokes LLC; Blue Ridge Companies; CleanAIRE NC; Dan River Basin Association; National Hairston Clan; David Couch / Blue Ridge Companies; Duke Energy (Belews Creek Steam Station),NC,stokes,37169,-0.5960,36.38118435,-79.94112825,,,yes,pending,no,1,
prj_142,proposals_unopposed,AWS Richmond County Campus,Amazon Web Services; Amazon Web Services; Duke Energy (Sherwood H. Smith Jr. Energy Complex),NC,richmond,37153,-0.2088,34.82060089,-79.72416668,,,no,advanced_confirmed,yes,0,
prj_143,proposals_opposed,Statesville Data Center Campus,Compass Datacenters; Brookfield Infrastructure (owner of Compass); Compass Datacenters; Duke Energy,NC,iredell,37097,-0.3262,35.77086367,-80.96640357,,,yes,advanced_confirmed,yes,1,
prj_144,proposals_unopposed,CLT20 Moores Chapel,Digital Realty Trust; Digital Moores Chapel LLC; Digital Realty Trust; Digital Realty Trust,NC,mecklenburg,37119,0.3289,35.25092167,-81.00084159,,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_145,proposals_opposed,CLT10 Uptown Expansion,Digital Realty Trust; Digital Realty Trust; Digital Realty Trust,NC,mecklenburg,37119,0.3289,35.22191683,-80.83534781,,,yes,advanced_confirmed,yes,1,
prj_146,proposals_opposed,Charlotte University City Data Center,PowerHouse Data Centers (AREP); Town Lane; American Real Estate Partners (AREP); Town Lane; PowerHouse Data Centers; PowerHouse Data Centers; Town Lane; Duke Energy,NC,mecklenburg,37119,0.3289,35.30122025,-80.73226971,,,yes,advanced_confirmed,yes,1,
prj_147,proposals_unopposed,5C Charlotte Data Center,5C Group; Hypertec Cloud; 5C Data Centers; Brookfield Asset Management; Deutsche Bank; 5C Group,NC,mecklenburg,37119,0.3289,,,,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_148,proposals_unopposed,NC-1 Campus (Madison) Data Center,WhiteFiber HPC; Bit Digital; Enovum Data Centers; Bit Digital; WhiteFiber HPC; WhiteFiber HPC; Nscale; Rockingham County,NC,rockingham,37157,-0.3591,36.40427826,-79.98908995,,,no,advanced_confirmed,yes,0,within_15km_of_opposed_project
prj_149,proposals_unopposed,Microsoft — Catawba County Campus Cluster (Lyle Creek / Boyd Farm / Hickory / Stover North),Whiting-Turner Contracting; Morgan Construction; Ames Construction; Microsoft Corporation; Whiting-Turner Contracting; Morgan Construction; Ames Construction; Microsoft Corporation; Duke Energy,NC,,,,,,,,no,advanced_confirmed,yes,0,no_coordinates
prj_150,proposals_unopposed,Greensboro Dream Center,ImpactData; Raeden; ImpactData; Raeden; Gateway Research Park; NC A&T State University,NC,guilford,37081,0.2184,36.05768666,-79.74575475,10.0,,no,advanced_confirmed,yes,0,
prj_151,proposals_unopposed,Marble Data Center Campus,Core Scientific; CoreWeave; Core Scientific; CoreWeave,NC,cherokee,37039,-0.5745,35.18558998,-83.91616364,,,no,advanced_confirmed,yes,0,
prj_152,proposals_unopposed,Raleigh New Build Data Center,Flexential; GI Partners; Morgan Stanley Infrastructure Partners; Flexential,NC,wake,37183,0.2555,,,,,no,advanced_confirmed,yes,0,no_coordinates
prj_153,proposals_unopposed,Maiden iDataCenter Campus,Apple; Duke Energy; Bloom Energy,NC,catawba county; lincoln,,,35.58929658,-81.25730925,,,no,advanced_confirmed,yes,0,
prj_154,proposals_opposed,T5 Data Centers Kings Mountain,T5 Data Centers; T5 Data Centers; AT&T; Walt Disney Co.; Wipro; Duke Energy,NC,cleveland county; gaston,,,35.25027157,-81.39640542,,,yes,advanced_confirmed,yes,1,
prj_155,proposals_unopposed,American Tower RA1,American Tower Corporation; CoreSite,NC,wake,37183,0.2555,,,,,no,advanced_confirmed,yes,0,no_coordinates
prj_156,proposals_unopposed,Forest City Data Center Campus,Meta,NC,rutherford,37161,-0.4781,35.31677477,-81.82520272,,,no,advanced_confirmed,yes,0,
prj_157,proposals_unopposed,Lenoir Campus (Existing + Project Cardinal 2024),Google; Tapaha Dynamics LLC; Blue Ridge Energy,NC,caldwell,37027,-0.5262,35.89389169,-81.54542395,,,no,advanced_confirmed,yes,0,
prj_158,proposals_opposed,Natelli Investments New Hill Digital Campus,Natelli Investments LLC; Protect Wake County Coalition; Natelli Investments LLC,NC,,,,35.65264621,-78.95610019,250.0,,yes,blocked_confirmed,yes,3,
prj_159,proposals_opposed,Tract Mooresville Technology Park,Tract; Teresa Earnhardt (property owner),NC,iredell,37097,-0.3262,35.51718123,-80.75378681,,,yes,blocked_confirmed,yes,1,
prj_160,proposals_opposed,Project Accelerate,East John Master Development; Matthews DC LLC; Engineered Land Solutions (ELS); East John Master Development,NC,mecklenburg,37119,0.3289,,,,,yes,blocked_confirmed,yes,1,
prj_161,proposals_opposed,Kingsboro Data Center,ARCO Design/Build; 142 Design Group; Energy Storage Solutions,NC,edgecombe,37065,0.2271,35.92501155,-77.69463669,300.0,,yes,pending,no,1,
prj_162,proposals_unopposed,Vantage New Albany Data Center Campus,Vantage Data Centers,OH,licking,39089,-0.3001,40.10047343,-82.74714551,192.0,,no,advanced_confirmed,yes,0,
prj_163,proposals_unopposed,AWS Innovation Campus / New Albany Data Center Campus,Amazon Web Services,OH,licking,39089,-0.3001,40.09489884,-82.74916286,,,no,advanced_confirmed,yes,0,
prj_164,proposals_unopposed,QTS New Albany Data Center Campus,QTS Data Centers,OH,licking,39089,-0.3001,40.06443251,-82.75820015,78.0,,no,advanced_confirmed,yes,0,
prj_165,proposals_opposed,AWS Hillard Campus,Amazon Web Services,OH,franklin,39049,0.2840,40.0189827,-83.12332992,401.0,,yes,advanced_confirmed,yes,1,
prj_166,proposals_opposed,Project Mila / Trenton Industrial Park Data Center,Prologis,OH,butler,39017,-0.2627,39.4544315,-84.45850395,,,yes,pending,no,3,
prj_167,proposals_opposed,Hamilton Data Center,Logistix Property Group,OH,butler,39017,-0.2627,39.38353851,-84.55755333,240.0,,yes,pending,no,1,
prj_168,proposals_opposed,5C Springfield Data Center,5C Data Center; Vultr,OH,clark,39023,-0.2953,39.91311998,-83.7233217,150.0,,yes,advanced_confirmed,yes,1,
prj_169,proposals_opposed,Ashville Data Center,EdgeConneX,OH,pickaway,39129,-0.4854,39.74005791,-82.97048559,,,yes,pending,no,3,
prj_170,proposals_opposed,Piqua Data Center,Shaytura LLC,OH,miami,39109,-0.4513,40.11175813,-84.24667915,,,yes,advanced_confirmed,yes,1,
prj_171,proposals_unopposed,Project Galaxy,Amazon Web Services,OH,shelby,39149,-0.6481,40.2683695,-84.18982925,,,no,advanced_confirmed,yes,0,
prj_172,proposals_opposed,Google Franklin Furnace Data Center,Google,OH,scioto,39145,-0.4797,38.59569705,-82.82726031,,,yes,pending,no,2,
prj_173,proposals_opposed,Van Wert Mega Site,Thor Equities Group,OH,van wert,39161,-0.5850,40.89245226,-84.55737851,500.0,,yes,pending,no,1,
prj_174,proposals_unopposed,Stargate Project - Lordstown AI Data Center Campus,OpenAI,OH,trumbull,39155,-0.1681,41.14548227,-80.87920589,,,no,pending,no,0,county_shared_with_opposed_project
prj_175,proposals_opposed,Lordstown Data Center,Bristolville 25 Developer LLC,OH,trumbull county; mahoning,,,41.13519379,-80.86106491,600.0,,yes,pending,no,2,
prj_176,proposals_opposed,Bitdeer Weathersfield Project,Bitdeer,OH,trumbull,39155,-0.1681,41.16692553,-80.74706385,300.0,,yes,pending,no,1,
prj_177,proposals_unopposed,"Cipher Mining's ""Ulysses""",Cipher Mining,OH,union,39159,-0.2963,40.12032121,-83.20573591,200.0,,no,pending,no,0,county_shared_with_opposed_project
prj_178,proposals_unopposed,Google Lockbourne,Google,OH,franklin,39049,0.2840,39.84852577,-82.99642495,,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_179,proposals_unopposed,Johnstown Cologix Data Center,Cologix,OH,licking,39089,-0.3001,40.13371988,-82.7145744,800.0,,no,advanced_confirmed,yes,0,
prj_180,proposals_opposed,Project Cosmos,Amazon Web Services,OH,union,39159,-0.2963,40.2201438,-83.32361447,,,yes,advanced_confirmed,yes,1,
prj_181,proposals_unopposed,Cologix Lewis Center Data Center,Cologix,OH,delaware,39041,-0.0659,40.19081248,-83.01106238,120.0,,no,advanced_confirmed,yes,0,
prj_182,proposals_opposed,Strata Expanse AI Center of Excellence,Strata Expanse,OH,lawrence,39087,-0.5054,38.56759954,-82.78277491,,,yes,advanced_confirmed,yes,2,
prj_183,proposals_unopposed,Hannibal Data Center Campus,DP Facilities,OH,monroe,39111,-0.5976,39.70567776,-80.84146301,300.0,,no,pending,no,0,
prj_184,proposals_unopposed,Bitdeer Clarington Data Center,Bitdeer,OH,monroe,39111,-0.5976,39.70341657,-80.84947879,,,no,advanced_confirmed,yes,0,
prj_185,proposals_opposed,Meta Bowling Green Data Center,Meta,OH,wood,39173,-0.1015,41.46794364,-83.64052123,,,yes,advanced_confirmed,yes,5,
prj_186,proposals_unopposed,NEO-01 / Sandusky Data Center,Aligned Data Centers,OH,sandusky,39143,-0.3087,41.43007557,-82.71984903,96.0,,no,advanced_confirmed,yes,0,
prj_187,proposals_unopposed,Microsoft Heath Data Center,Microsoft,OH,licking,39089,-0.3001,40.02477167,-82.4893704,,,no,advanced_confirmed,yes,0,
prj_188,proposals_unopposed,Microsoft Hebron Data Center,Microsoft,OH,licking,39089,-0.3001,39.97039675,-82.4967654,,,no,advanced_confirmed,yes,0,
prj_189,proposals_unopposed,Microsoft New Albany Data Center,Microsoft,OH,licking,39089,-0.3001,40.10545505,-82.75829708,,,no,advanced_confirmed,yes,0,
prj_190,proposals_opposed,Urbana Data Center,Thor Equities,OH,champaign,39021,-0.5076,40.08852371,-83.7608865,,,yes,pending,no,2,
prj_191,proposals_unopposed,Akron Data Center Expansion,ark data centers,OH,fulton,39051,-0.4240,41.05720574,-81.52212942,,,no,advanced_confirmed,yes,0,
prj_192,proposals_opposed,AWS Wilmington Data Center,Amazon Web Services,OH,clinton,39027,-0.5463,39.424014,-83.84240396,,,yes,pending,no,2,
prj_193,proposals_opposed,Mt. Orab Mega Site,Undisclosed Developer,OH,brown,39015,-0.6151,39.01320104,-83.89244177,,,yes,pending,no,1,
prj_194,proposals_unopposed,J.M. Stuart Revitilization Project,Commercial Liability; Independent Investor; Core Real Estate; High Table LLC; Energy Strike LLC; Hecate Energy,OH,adams,39001,-0.6574,38.63781178,-83.69208115,650.0,,no,pending,no,0,county_shared_with_opposed_project
prj_195,proposals_opposed,Killen Revitilization Project,Commercial Liability; Independent Investor; Core Real Estate; High Table LLC; Energy Strike LLC; Hecate Energy,OH,adams,39001,-0.6574,38.69144702,-83.47869649,650.0,,yes,pending,no,1,
prj_196,proposals_opposed,Marysville South Data Center,EMH&T; New Albany Company; Anadonna LLC; Marysville Land Company LLC; 14879 Industrial Parkway LLC; Weaver Road Holdings LLC; Underhill & Hodge LLC; Mary Ann Vickner / Rosemary A. Emswiler Trust; Amazon Web Services; AES Ohio; Columbia Gas of Ohio; Union Rural Electric,OH,union,39159,-0.2963,40.21492701,-83.34128299,800.0,,yes,pending,no,1,
prj_197,proposals_opposed,Buck Canyon Properties Data Center,Ramboll; 68 Yards LLC; Buck Canyon Properties LLC; AES Ohio; AEP Ohio; Adams County; Sprigg Township; U.S. Army Corps of Engineers; Ohio EPA,OH,adams,39001,-0.6574,38.64639927,-83.65890902,1300.0,,yes,pending,no,2,
prj_198,proposals_unopposed,PORTS Technology Center,U.S. Department of Energy; SB Energy; SoftBank; AEP Ohio,OH,pike,39131,-0.5368,39.01316521,-83.00090893,10000.0,,no,advanced_confirmed,yes,0,
prj_199,proposals_opposed,Project BOSC,Google,OH,allen,39003,-0.4410,40.79615096,-84.11932669,,,yes,pending,no,1,
prj_200,proposals_opposed,Perry Township Data Center,Panattoni Development Company; AEP Ohio; City of Canton Water and Sewer,OH,stark,39151,-0.2193,40.75045298,-81.44956755,240.0,,yes,pending,no,1,
prj_201,proposals_unopposed,Morabito Slavic Village Data Center,500 ER-EBY Trust,OH,cuyahoga,39035,0.3147,41.46127794,-81.65465458,,,no,blocked_confirmed,yes,0,
prj_202,proposals_unopposed,AWS Salem Township Data Center,Amazon Web Services,PA,luzerne,42079,-0.1917,41.08541393,-76.15505141,1920.0,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_203,proposals_opposed,Project Hazelnut,NorthPoint Development,PA,luzerne,42079,-0.1917,40.96611988,-76.04552288,,,yes,blocked_confirmed,yes,1,
prj_204,proposals_unopposed,Wildcat Ridge AI Data Center,Cornell Realty Management LLC,PA,lackawanna,42069,0.0279,41.50265393,-75.58996376,1600.0,,no,pending,no,0,county_shared_with_opposed_project
prj_205,proposals_unopposed,Project Gravity,Archbald 25 Developer LLC,PA,lackawanna,42069,0.0279,41.52487025,-75.55982315,,,no,pending,no,0,county_shared_with_opposed_project
prj_206,proposals_opposed,Blakely AI Data Center,Alpesh “Al” Patel,PA,lackawanna,42069,0.0279,41.48730234,-75.59677116,400.0,,yes,blocked_confirmed,yes,1,
prj_207,proposals_unopposed,Project Boson,"PDC Realty, LLC",PA,lackawanna,42069,0.0279,41.51204229,-75.55615342,,,no,pending,no,0,county_shared_with_opposed_project
prj_208,proposals_unopposed,Jessup Breaker Street Data Center,Breaker Street Associates LLC,PA,lackawanna,42069,0.0279,41.47418356,-75.55167722,600.0,,no,pending,no,0,county_shared_with_opposed_project
prj_209,proposals_opposed,Project Gold,NE Edge Data Centers,PA,lackawanna,42069,0.0279,41.25171332,-75.51721079,1500.0,,yes,pending,no,1,
prj_210,proposals_opposed,East Whiteland Township Data Center,"Sentinel Green Fig, LLC",PA,chester,42029,0.1446,40.03918189,-75.58675747,,,yes,pending,no,1,
prj_211,proposals_unopposed,QTS Salem Data Center,Blackstone; QTS,PA,luzerne,42079,-0.1917,41.08918402,-76.17975485,,,no,pending,no,0,county_shared_with_opposed_project
prj_212,proposals_opposed,AWS Keystone Trade Center Campus,Amazon Web Services,PA,bucks,42017,-0.0007,40.16092786,-74.7577123,,,yes,pending,no,1,
prj_213,proposals_opposed,CoreWeave Lancaster AI Campuses,Machine Investment Group; Chirisa Technology Parks; CoreWeave,PA,lancaster,42071,-0.1595,40.0432,-76.2576,300.0,,yes,advanced_confirmed,yes,1,
prj_214,proposals_unopposed,Allentown Warehouse Conversion Data Center,Langan Engineering,PA,lehigh,42077,0.0269,40.56743843,-75.47433818,,,no,pending,no,0,county_shared_with_opposed_project
prj_215,proposals_opposed,PAX – Pennsylvania Digital I,PowerHouse Data Center; Pennsylvania Data Center Partners,PA,cumberland,42041,-0.0944,40.25827177,-77.11782185,1350.0,,yes,advanced_confirmed,yes,2,
prj_216,proposals_unopposed,TECfusions “Keystone Connect” AI Campus,TECfusions,PA,westmoreland,42129,-0.2842,40.55148482,-79.64813466,3000.0,,no,pending,no,0,
prj_217,proposals_unopposed,Springdale AI Data Center Redevelopment,"Allegheny DC Property Co., LLC",PA,allegheny,42003,0.2031,40.53856579,-79.79046974,180.0,,no,advanced_confirmed,yes,0,
prj_218,proposals_unopposed,Homer City Energy + AI Campus,Homer City Redevelopment; Kiewit; GE Vernova,PA,indiana,42063,-0.3912,40.51388415,-79.19678004,4500.0,,no,advanced_confirmed,yes,0,
prj_219,proposals_opposed,Panther Creek (Nesquehoning) HPC/AI Conversion,T5; Bitfarms,PA,carbon,42025,-0.3479,40.85810449,-75.86678277,350.0,,yes,advanced_confirmed,yes,1,
prj_220,proposals_unopposed,Fairview Crossroads Data Center,Fairview Crossroads LLC,PA,york,42133,-0.2526,40.20763745,-76.88105807,,,no,pending,no,0,county_shared_with_opposed_project
prj_221,proposals_unopposed,Dauphin Highlands Golf Course sold for Data Center,"Harrisburg I, LLC",PA,dauphin,42043,0.0592,40.2272952,-76.80957537,,,no,pending,no,0,
prj_222,proposals_opposed,Hollenback Township Data Center Development Zoning Application,"Possibly Talen Energy, but Undisclosed",PA,luzerne,42079,-0.1917,41.08020287,-76.10642775,,,yes,pending,no,1,
prj_223,proposals_unopposed,Jessup Sunnyside Data Center,"Sunnyside Road Associates, LLC",PA,lackawanna,42069,0.0279,41.46826509,-75.54760961,,,no,advanced_confirmed,yes,0,county_shared_with_opposed_project
prj_224,proposals_unopposed,McKees Rocks Industrial Site Data Center,SunCap Property Group,PA,allegheny,42003,0.2031,40.4802974,-80.05962827,,,no,pending,no,0,
prj_225,proposals_unopposed,Project Hummingbird,Essential Utilities,PA,greene,42059,-0.4483,39.8340493,-79.94407164,910.0,,no,pending,no,0,
prj_226,proposals_opposed,Zediker Station Data Center,CNX; Jones Lang LaSalle,PA,washington,42125,-0.2551,40.17611743,-80.16151557,,,yes,pending,no,2,
prj_227,proposals_opposed,Archbald I LLC Data Center Campuses,Archbald 1 LLC; Provident Realty,PA,lackawanna,42069,0.0279,41.51661739,-75.56512591,,,yes,blocked_confirmed,yes,1,
prj_228,proposals_opposed,Former Air Products Headquarters Data Center,Air Products,PA,lehigh,42077,0.0269,40.55415027,-75.59980631,,,yes,blocked_confirmed,yes,1,
