position_id,level,state,fips,county_name,jurisdiction,person_name,person_id,office,office_class,party,stance,stance_basis,bill_key,bill_identifier,vote_option,vote_result,vote_motion,vote_chamber,evidence_date,evidence_summary,source_url,confidence,qc_status,qc_flags
vote-4ab264a60cfd,state,WV,,,WV legislature,Foggin,ocd-person/9ad2e11c-daf4-4f33-9c2d-0075beaeada8,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-a7c3a9aa708b,state,WV,,,WV legislature,Foggin,ocd-person/9ad2e11c-daf4-4f33-9c2d-0075beaeada8,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2b4d3cd3e902,state,WV,,,WV legislature,Funkhouser,ocd-person/c93039e0-7c57-4289-9447-466f56bba802,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-452165f27a31,state,WV,,,WV legislature,Funkhouser,ocd-person/c93039e0-7c57-4289-9447-466f56bba802,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2b4d3cd3e902,state,WV,,,WV legislature,Funkhouser,ocd-person/c93039e0-7c57-4289-9447-466f56bba802,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-452165f27a31,state,WV,,,WV legislature,Funkhouser,ocd-person/c93039e0-7c57-4289-9447-466f56bba802,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5cd0aacf0da1,state,WV,,,WV legislature,Garcia,ocd-person/cc1fb64b-859b-4009-88b3-2cb23e7e9d9b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e8373bc637c3,state,WV,,,WV legislature,Garcia,ocd-person/cc1fb64b-859b-4009-88b3-2cb23e7e9d9b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5cd0aacf0da1,state,WV,,,WV legislature,Garcia,ocd-person/cc1fb64b-859b-4009-88b3-2cb23e7e9d9b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e8373bc637c3,state,WV,,,WV legislature,Garcia,ocd-person/cc1fb64b-859b-4009-88b3-2cb23e7e9d9b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-45870d2afaf5,state,WV,,,WV legislature,Gearheart,ocd-person/c56adc82-a476-4d3c-bd7f-51b2257b0032,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-b6b97a7fb1ef,state,WV,,,WV legislature,Gearheart,ocd-person/c56adc82-a476-4d3c-bd7f-51b2257b0032,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-45870d2afaf5,state,WV,,,WV legislature,Gearheart,ocd-person/c56adc82-a476-4d3c-bd7f-51b2257b0032,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-b6b97a7fb1ef,state,WV,,,WV legislature,Gearheart,ocd-person/c56adc82-a476-4d3c-bd7f-51b2257b0032,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-d750dc29319f,state,WV,,,WV legislature,Green,ocd-person/b0526275-df8b-4f42-b16b-064aa721a858,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-eb465bd1ae92,state,WV,,,WV legislature,Green,ocd-person/b0526275-df8b-4f42-b16b-064aa721a858,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-d750dc29319f,state,WV,,,WV legislature,Green,ocd-person/b0526275-df8b-4f42-b16b-064aa721a858,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-eb465bd1ae92,state,WV,,,WV legislature,Green,ocd-person/b0526275-df8b-4f42-b16b-064aa721a858,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2014f5f43917,state,WV,,,WV legislature,Hall,ocd-person/542b49b1-72ed-4e96-98bf-e7c236b92e12,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-d3af2039db6b,state,WV,,,WV legislature,Hall,ocd-person/542b49b1-72ed-4e96-98bf-e7c236b92e12,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2014f5f43917,state,WV,,,WV legislature,Hall,ocd-person/542b49b1-72ed-4e96-98bf-e7c236b92e12,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-d3af2039db6b,state,WV,,,WV legislature,Hall,ocd-person/542b49b1-72ed-4e96-98bf-e7c236b92e12,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5fcc5a640458,state,WV,,,WV legislature,Hamilton,ocd-person/86a1fdf7-e6af-41b4-8d69-0d0815fc9512,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f1b7d954762d,state,WV,,,WV legislature,Hamilton,ocd-person/86a1fdf7-e6af-41b4-8d69-0d0815fc9512,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-5fcc5a640458,state,WV,,,WV legislature,Hamilton,ocd-person/86a1fdf7-e6af-41b4-8d69-0d0815fc9512,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f1b7d954762d,state,WV,,,WV legislature,Hamilton,ocd-person/86a1fdf7-e6af-41b4-8d69-0d0815fc9512,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-69f24800944e,state,WV,,,WV legislature,Hansen,ocd-person/10dbdccd-3754-49b8-ae28-8f75c4d6936f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ddf83b282aa8,state,WV,,,WV legislature,Hansen,ocd-person/10dbdccd-3754-49b8-ae28-8f75c4d6936f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-69f24800944e,state,WV,,,WV legislature,Hansen,ocd-person/10dbdccd-3754-49b8-ae28-8f75c4d6936f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ddf83b282aa8,state,WV,,,WV legislature,Hansen,ocd-person/10dbdccd-3754-49b8-ae28-8f75c4d6936f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-150ce6a5fd5e,state,WV,,,WV legislature,Heckert,ocd-person/5cd39fcf-7682-4cb0-8ac3-f7c4816f950d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e67cff0391de,state,WV,,,WV legislature,Heckert,ocd-person/5cd39fcf-7682-4cb0-8ac3-f7c4816f950d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-150ce6a5fd5e,state,WV,,,WV legislature,Heckert,ocd-person/5cd39fcf-7682-4cb0-8ac3-f7c4816f950d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-e67cff0391de,state,WV,,,WV legislature,Heckert,ocd-person/5cd39fcf-7682-4cb0-8ac3-f7c4816f950d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-83395d27befc,state,WV,,,WV legislature,Hillenbrand,ocd-person/5e9dad08-2267-4354-b695-814e1014a0ec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-929e517f736b,state,WV,,,WV legislature,Hillenbrand,ocd-person/5e9dad08-2267-4354-b695-814e1014a0ec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-83395d27befc,state,WV,,,WV legislature,Hillenbrand,ocd-person/5e9dad08-2267-4354-b695-814e1014a0ec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-929e517f736b,state,WV,,,WV legislature,Hillenbrand,ocd-person/5e9dad08-2267-4354-b695-814e1014a0ec,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f829565ee266,state,WV,,,WV legislature,Hite,ocd-person/0ef791a3-2e24-4751-8686-21ffac958ce0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ebf485769ad1,state,WV,,,WV legislature,Hite,ocd-person/0ef791a3-2e24-4751-8686-21ffac958ce0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-f829565ee266,state,WV,,,WV legislature,Hite,ocd-person/0ef791a3-2e24-4751-8686-21ffac958ce0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-ebf485769ad1,state,WV,,,WV legislature,Hite,ocd-person/0ef791a3-2e24-4751-8686-21ffac958ce0,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-8b2636455e18,state,WV,,,WV legislature,Holstein,ocd-person/9d8c89be-2ece-4dff-8a6d-65dccb8e647e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-c411bd387f76,state,WV,,,WV legislature,Holstein,ocd-person/9d8c89be-2ece-4dff-8a6d-65dccb8e647e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-8b2636455e18,state,WV,,,WV legislature,Holstein,ocd-person/9d8c89be-2ece-4dff-8a6d-65dccb8e647e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-c411bd387f76,state,WV,,,WV legislature,Holstein,ocd-person/9d8c89be-2ece-4dff-8a6d-65dccb8e647e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-0906762a585c,state,WV,,,WV legislature,Hornbuckle,ocd-person/916ee127-a228-4dac-b945-312a5f76121a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-0c717f67736c,state,WV,,,WV legislature,Hornbuckle,ocd-person/916ee127-a228-4dac-b945-312a5f76121a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-0906762a585c,state,WV,,,WV legislature,Hornbuckle,ocd-person/916ee127-a228-4dac-b945-312a5f76121a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-0c717f67736c,state,WV,,,WV legislature,Hornbuckle,ocd-person/916ee127-a228-4dac-b945-312a5f76121a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,no,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-1ba8900a6d7f,state,WV,,,WV legislature,Hornby,ocd-person/b76899a3-5189-495c-af2f-9ca8a4e8036e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2fe2de4b89cd,state,WV,,,WV legislature,Hornby,ocd-person/b76899a3-5189-495c-af2f-9ca8a4e8036e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-1ba8900a6d7f,state,WV,,,WV legislature,Hornby,ocd-person/b76899a3-5189-495c-af2f-9ca8a4e8036e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2fe2de4b89cd,state,WV,,,WV legislature,Hornby,ocd-person/b76899a3-5189-495c-af2f-9ca8a4e8036e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-c0a329185e20,state,WV,,,WV legislature,Horst,ocd-person/1f91d255-ce76-40b4-86fd-f9412407f869,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-aea3cc92a803,state,WV,,,WV legislature,Horst,ocd-person/1f91d255-ce76-40b4-86fd-f9412407f869,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-c0a329185e20,state,WV,,,WV legislature,Horst,ocd-person/1f91d255-ce76-40b4-86fd-f9412407f869,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-aea3cc92a803,state,WV,,,WV legislature,Horst,ocd-person/1f91d255-ce76-40b4-86fd-f9412407f869,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-a000229d1e84,state,WV,,,WV legislature,Hott,ocd-person/06c041be-0a45-4bfe-8e2d-49055af1205f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-04f0ec5bfd4f,state,WV,,,WV legislature,Hott,ocd-person/06c041be-0a45-4bfe-8e2d-49055af1205f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-a000229d1e84,state,WV,,,WV legislature,Hott,ocd-person/06c041be-0a45-4bfe-8e2d-49055af1205f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-04f0ec5bfd4f,state,WV,,,WV legislature,Hott,ocd-person/06c041be-0a45-4bfe-8e2d-49055af1205f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-1bb7b97945da,state,WV,,,WV legislature,"Howell, G",ocd-person/405fa851-873f-4895-acd5-d394fbb06be3,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2612cbf5ff7e,state,WV,,,WV legislature,"Howell, G",ocd-person/405fa851-873f-4895-acd5-d394fbb06be3,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-1bb7b97945da,state,WV,,,WV legislature,"Howell, G",ocd-person/405fa851-873f-4895-acd5-d394fbb06be3,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-2612cbf5ff7e,state,WV,,,WV legislature,"Howell, G",ocd-person/405fa851-873f-4895-acd5-d394fbb06be3,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-4ad7781a1641,state,WV,,,WV legislature,"Howell, T",ocd-person/a6ad12cd-7040-4cf0-83b5-9de1fd835fa8,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-9393a8e4dcf3,state,WV,,,WV legislature,"Howell, T",ocd-person/a6ad12cd-7040-4cf0-83b5-9de1fd835fa8,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-4ad7781a1641,state,WV,,,WV legislature,"Howell, T",ocd-person/a6ad12cd-7040-4cf0-83b5-9de1fd835fa8,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-9393a8e4dcf3,state,WV,,,WV legislature,"Howell, T",ocd-person/a6ad12cd-7040-4cf0-83b5-9de1fd835fa8,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-87f1b1365dbe,state,WV,,,WV legislature,Jeffries,ocd-person/94a511d8-31ee-4f7d-9227-005b143f9c47,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-8624089f3250,state,WV,,,WV legislature,Jeffries,ocd-person/94a511d8-31ee-4f7d-9227-005b143f9c47,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-87f1b1365dbe,state,WV,,,WV legislature,Jeffries,ocd-person/94a511d8-31ee-4f7d-9227-005b143f9c47,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-8624089f3250,state,WV,,,WV legislature,Jeffries,ocd-person/94a511d8-31ee-4f7d-9227-005b143f9c47,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-18ad15dbf17b,state,WV,,,WV legislature,Jennings,ocd-person/34e1e6dd-469b-4e3d-9cc5-604bffe79730,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-35023b575a57,state,WV,,,WV legislature,Jennings,ocd-person/34e1e6dd-469b-4e3d-9cc5-604bffe79730,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,PASSAGE-SENATE AMENDED HB,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
vote-18ad15dbf17b,state,WV,,,WV legislature,Jennings,ocd-person/34e1e6dd-469b-4e3d-9cc5-604bffe79730,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,WV:HB 4983,HB 4983,yes,pass,EFFECT FROM PASSAGE,lower,2026-03-13,,https://openstates.org/wv/bills/2026/HB4983/,recorded_only,published,direction_not_established
