osm_type,osm_id,name,operator,state,county,lat,lon,signal,evidence_url,tags,seen_date
way,1464257783,Google,Google,VA,,38.779305,-77.586335,operational,https://www.openstreetmap.org/way/1464257783,"{""building"": ""data_center"", ""name"": ""Google"", ""operator"": ""Google"", ""operator:wikidata"": ""Q95"", ""telecom"": ""data_center""}",2026-09-06
way,1464257784,QTS Manassas DC1,Quality Technology Services,VA,,38.752545,-77.512460,operational,https://www.openstreetmap.org/way/1464257784,"{""building"": ""data_center"", ""name"": ""QTS Manassas DC1"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1482076328,,,VA,,38.777131,-77.556168,operational,https://www.openstreetmap.org/way/1482076328,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,1482076330,Amazon IAD230,Amazon Web Services,VA,,38.989461,-77.449742,operational,https://www.openstreetmap.org/way/1482076330,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22665"", ""addr:state"": ""VA"", ""addr:street"": ""Dulles Summit Court"", ""building"": ""data_center"", ""name"": ""Amazon IAD230"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD230"", ""telecom"": ""data_center""}",2026-09-06
way,1493516619,DC6,Quality Technology Services,VA,,37.485289,-77.250182,operational,https://www.openstreetmap.org/way/1493516619,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3520"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Rd"", ""building"": ""industrial"", ""name"": ""DC6"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516620,DC5,Quality Technology Services,VA,,37.484779,-77.249109,operational,https://www.openstreetmap.org/way/1493516620,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3540"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Rd"", ""building"": ""industrial"", ""name"": ""DC5"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516621,DC4,Quality Technology Services,VA,,37.483918,-77.247815,operational,https://www.openstreetmap.org/way/1493516621,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3560"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Rd"", ""building"": ""industrial"", ""name"": ""DC4"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516623,RIC2 DC1,,VA,,37.488174,-77.240062,operational,https://www.openstreetmap.org/way/1493516623,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""6030"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Technology Boulevard"", ""building"": ""industrial"", ""name"": ""RIC2 DC1"", ""telecom"": ""data_center""}",2026-09-06
way,1493516624,RIC2 DC2,,VA,,37.487092,-77.240983,operational,https://www.openstreetmap.org/way/1493516624,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""6040"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Technology Boulevard"", ""building"": ""industrial"", ""name"": ""RIC2 DC2"", ""telecom"": ""data_center""}",2026-09-06
way,1493516625,RIC2 DC3,,VA,,37.486066,-77.241891,operational,https://www.openstreetmap.org/way/1493516625,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""6050"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Technology Boulevard"", ""building"": ""industrial"", ""name"": ""RIC2 DC3"", ""telecom"": ""data_center""}",2026-09-06
way,1493516626,RIC2 DC5,,VA,,37.484848,-77.242984,operational,https://www.openstreetmap.org/way/1493516626,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""6060"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Technology Boulevard"", ""building"": ""industrial"", ""name"": ""RIC2 DC5"", ""telecom"": ""data_center""}",2026-09-06
way,1493516628,RIC2 DC6,,VA,,37.483901,-77.243764,construction_start,https://www.openstreetmap.org/way/1493516628,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""6070"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Technology Boulevard"", ""building"": ""construction"", ""name"": ""RIC2 DC6"", ""telecom"": ""data_center""}",2026-09-06
way,1493516629,RIC3 DC1,Quality Technology Services,VA,,37.480504,-77.251622,construction_start,https://www.openstreetmap.org/way/1493516629,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3525"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Road"", ""building"": ""construction"", ""name"": ""RIC3 DC1"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516630,RIC3 DC2,Quality Technology Services,VA,,37.479727,-77.252210,construction_start,https://www.openstreetmap.org/way/1493516630,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3529"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Road"", ""building"": ""construction"", ""name"": ""RIC3 DC2"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516631,RIC3 DC3,Quality Technology Services,VA,,37.478510,-77.252996,construction_start,https://www.openstreetmap.org/way/1493516631,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3535"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Road"", ""building"": ""construction"", ""name"": ""RIC3 DC3"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516632,RIC3 DC5,Quality Technology Services,VA,,37.477015,-77.249693,construction_start,https://www.openstreetmap.org/way/1493516632,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3543"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Road"", ""building"": ""construction"", ""name"": ""RIC3 DC5"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1493516633,RIC3 DC4,Quality Technology Services,VA,,37.477917,-77.248977,construction_start,https://www.openstreetmap.org/way/1493516633,"{""addr:city"": ""Sandston"", ""addr:housenumber"": ""3539"", ""addr:postcode"": ""23150"", ""addr:state"": ""VA"", ""addr:street"": ""Portugee Road"", ""building"": ""construction"", ""name"": ""RIC3 DC4"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""telecom"": ""data_center""}",2026-09-06
way,1509985717,,,VA,,38.761380,-77.539252,operational,https://www.openstreetmap.org/way/1509985717,"{""building"": ""residential"", ""height"": ""15"", ""telecom"": ""data_center""}",2026-09-06
way,1510517637,,,VA,,38.775174,-77.539965,operational,https://www.openstreetmap.org/way/1510517637,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,1510517638,Amazon Web Services,Amazon Web Services,VA,,38.789376,-77.581973,operational,https://www.openstreetmap.org/way/1510517638,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1510517639,Amazon Web Services,Amazon Web Services,VA,,38.789456,-77.579686,operational,https://www.openstreetmap.org/way/1510517639,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1510517640,Amazon Web Services,Amazon Web Services,VA,,38.746667,-77.497342,operational,https://www.openstreetmap.org/way/1510517640,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1510517641,Amazon Web Services,Amazon Web Services,VA,,38.747641,-77.494786,operational,https://www.openstreetmap.org/way/1510517641,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1510517642,Amazon Web Services,Amazon Web Services,VA,,38.749547,-77.493010,operational,https://www.openstreetmap.org/way/1510517642,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1518717349,Digital Realty Northern Virginia IAD40,Digital Realty,VA,,39.006270,-77.468305,operational,https://www.openstreetmap.org/way/1518717349,"{""addr:city"": ""Ashburn"", ""addr:housename"": ""Bldg M"", ""addr:housenumber"": ""44372"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Round Table Plaza"", ""building"": ""data_center"", ""name"": ""Digital Realty Northern Virginia IAD40"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""IAD40"", ""telecom"": ""data_center""}",2026-09-06
way,1518761569,Vantage VA14,Vantage Data Centers,VA,,39.002889,-77.439385,operational,https://www.openstreetmap.org/way/1518761569,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""45130"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Vantage Data Plaza"", ""building"": ""yes"", ""name"": ""Vantage VA14"", ""operator"": ""Vantage Data Centers"", ""operator:wikidata"": ""Q133440987"", ""ref"": ""VA14"", ""telecom"": ""data_center""}",2026-09-06
way,1521913706,,,VA,,38.935591,-77.426712,operational,https://www.openstreetmap.org/way/1521913706,"{""addr:city"": ""Herndon"", ""addr:postcode"": ""20171"", ""addr:state"": ""VA"", ""addr:street"": ""Redskin Drive"", ""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1521913707,,,VA,,38.937292,-77.425806,operational,https://www.openstreetmap.org/way/1521913707,"{""addr:city"": ""Herndon"", ""addr:postcode"": ""20171"", ""addr:state"": ""VA"", ""addr:street"": ""Redskin Drive"", ""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1522636324,Equinix Ashburn DC22,Equinix,VA,,39.013391,-77.453772,operational,https://www.openstreetmap.org/way/1522636324,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""22165"", ""addr:street"": ""Beaumeade Circle"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC22"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""ref"": ""DC22"", ""telecom"": ""data_center""}",2026-09-06
way,1534356804,,,VA,,39.005242,-77.446428,construction_start,https://www.openstreetmap.org/way/1534356804,"{""building"": ""construction"", ""note"": ""location is approximate"", ""telecom"": ""data_center""}",2026-09-06
way,1534356805,,,VA,,39.003486,-77.448579,construction_start,https://www.openstreetmap.org/way/1534356805,"{""building"": ""construction"", ""note"": ""location is approximate"", ""telecom"": ""data_center""}",2026-09-06
way,1536981894,Amazon Web Services,Amazon Web Services,VA,,38.741982,-77.186173,operational,https://www.openstreetmap.org/way/1536981894,"{""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",2026-09-06
way,1543296494,Digital Realty Northern Virginia IAD44,Digital Realty,VA,,38.962625,-77.490011,operational,https://www.openstreetmap.org/way/1543296494,"{""addr:city"": ""Sterling"", ""addr:postcode"": ""20166"", ""addr:street"": ""Efficiency Drive"", ""building"": ""yes"", ""name"": ""Digital Realty Northern Virginia IAD44"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""telecom"": ""data_center"", ""website"": ""https://www.digitalrealty.com/data-centers/americas/northern-virginia/iad44""}",2026-09-06
way,1543931282,Digital Realty ACC2,Digital Realty,VA,,39.021570,-77.459265,operational,https://www.openstreetmap.org/way/1543931282,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44490"", ""addr:postcode"": ""20147"", ""addr:state"": ""VA"", ""addr:street"": ""Chilum Place"", ""building"": ""data_center"", ""name"": ""Digital Realty ACC2"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""owner"": ""Digital Realty"", ""ref"": ""ACC2"", ""telecom"": ""data_center""}",2026-09-06
way,1543931283,Equinix Ashburn DC17,Equinix,VA,,39.024891,-77.453419,operational,https://www.openstreetmap.org/way/1543931283,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""44710"", ""addr:postcode"": ""20147"", ""addr:street"": ""Performance Circle"", ""building"": ""data_center"", ""building:levels"": ""4"", ""name"": ""Equinix Ashburn DC17"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""ref"": ""DC17"", ""telecom"": ""data_center""}",2026-09-06
way,1544103415,,,VA,,38.957386,-77.535740,operational,https://www.openstreetmap.org/way/1544103415,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1544103416,,,VA,,38.956635,-77.533192,operational,https://www.openstreetmap.org/way/1544103416,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1544104138,,,VA,,38.958846,-77.502615,operational,https://www.openstreetmap.org/way/1544104138,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1544360246,,,VA,,38.995994,-77.459739,operational,https://www.openstreetmap.org/way/1544360246,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1544360247,,,VA,,38.995073,-77.445984,operational,https://www.openstreetmap.org/way/1544360247,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,1544360248,Vantage VA15,,VA,,38.999336,-77.441838,operational,https://www.openstreetmap.org/way/1544360248,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22321"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Pacific Boulevard"", ""building"": ""data_center"", ""name"": ""Vantage VA15"", ""telecom"": ""data_center""}",2026-09-06
way,1544360249,QTS Ashburn 2,Quality Technology Services,VA,,38.998160,-77.448997,operational,https://www.openstreetmap.org/way/1544360249,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22280"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Randolph Drive"", ""building"": ""data_center"", ""name"": ""QTS Ashburn 2"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""ref"": ""DC2"", ""telecom"": ""data_center""}",2026-09-06
way,1544360250,,,VA,,39.003593,-77.446773,construction_start,https://www.openstreetmap.org/way/1544360250,"{""building"": ""construction"", ""note"": ""location is approximate"", ""telecom"": ""data_center""}",2026-09-06
way,1555352690,EdgeCore Ashburn AS01,,VA,,39.021789,-77.414703,operational,https://www.openstreetmap.org/way/1555352690,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""45865"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Maries Road"", ""building"": ""data_center"", ""input:electricity"": ""126 MW"", ""it_power"": ""72 MW"", ""name"": ""EdgeCore Ashburn AS01"", ""telecom"": ""data_center"", ""website"": ""https://edgecore.com/locations/ashburn-data-center""}",2026-09-06
way,1555352691,Amazon Web Services IAD128,Amazon Web Services,VA,,39.022964,-77.416713,operational,https://www.openstreetmap.org/way/1555352691,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""45781"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Maries Road"", ""building"": ""data_center"", ""input:electricity"": ""55 MW"", ""name"": ""Amazon Web Services IAD128"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""ref"": ""IAD128"", ""telecom"": ""data_center""}",2026-09-06
way,1552427895,,The Putney School,VT,,42.987627,-72.551756,operational,https://www.openstreetmap.org/way/1552427895,"{""building"": ""shed"", ""operator"": ""The Putney School"", ""telecom"": ""data_center"", ""utility"": ""telecom""}",2026-09-06
node,14085787302,4421.io,4421.io,WA,,47.958754,-122.191560,operational,https://www.openstreetmap.org/node/14085787302,"{""name"": ""4421.io"", ""operator"": ""4421.io"", ""telecom"": ""data_center""}",2026-09-06
way,205724881,Intergate Seattle East Building 2,,WA,,47.495031,-122.290570,operational,https://www.openstreetmap.org/way/205724881,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""3311"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""South 120th Place"", ""building"": ""data_center"", ""name"": ""Intergate Seattle East Building 2"", ""telecom"": ""data_center""}",2026-09-06
way,205724885,Intergate Seattle East Building 1,Sabey Data Centers,WA,,47.494860,-122.288194,operational,https://www.openstreetmap.org/way/205724885,"{""building"": ""data_center"", ""name"": ""Intergate Seattle East Building 1"", ""operator"": ""Sabey Data Centers"", ""operator:wikidata"": ""Q104864464"", ""telecom"": ""data_center""}",2026-09-06
way,221201212,,Comcast,WA,,47.693324,-122.317317,operational,https://www.openstreetmap.org/way/221201212,"{""building"": ""industrial"", ""operator"": ""Comcast"", ""source"": ""data.seattle.gov"", ""telecom"": ""data_center""}",2026-09-06
way,223783259,CTI Biopharma,,WA,,47.617787,-122.356694,operational,https://www.openstreetmap.org/way/223783259,"{""addr:city"": ""Seattle"", ""addr:housenumber"": ""3101"", ""addr:postcode"": ""98121"", ""addr:state"": ""WA"", ""addr:street"": ""Western Avenue"", ""building"": ""office"", ""building:levels"": ""7"", ""name"": ""CTI Biopharma"", ""source"": ""King County GIS;data.seattle.gov;https://blue.kingcounty.com/Assessor/eRealProperty/Dashboard.aspx?ParcelNbr=0698000040"", ""start_date"": ""1984"", ""telecom"": ""data_center""}",2026-09-06
way,223928497,Westin Building,Digital Realty,WA,,47.614356,-122.338864,operational,https://www.openstreetmap.org/way/223928497,"{""addr:city"": ""Seattle"", ""addr:country"": ""US"", ""addr:housenumber"": ""2001"", ""addr:postcode"": ""98121"", ""addr:state"": ""WA"", ""addr:street"": ""6th Avenue"", ""building"": ""commercial"", ""building:colour"": ""#dddddd"", ""building:levels"": ""34"", ""building:material"": ""glass"", ""clli"": ""STTLWAWB"", ""name"": ""Westin Building"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""operator:wikipedia"": ""en:Digital Realty"", ""ref"": ""SEA10"", ""source"": ""https://blue.kingcounty.com/Assessor/eRealProperty/Dashboard.aspx?ParcelNbr=0659000950"", ""start_date"": ""1981"", ""telecom"": ""data_center"", ""website"": ""https://www.westinbldg.com/"", ""wikidata"": ""Q7988917"", ""wikipedia"": ""en:Westin Building""}",2026-09-06
way,231664575,The Seattle Times,H5 Data Centers,WA,,47.618954,-122.336531,operational,https://www.openstreetmap.org/way/231664575,"{""addr:city"": ""Seattle"", ""addr:country"": ""US"", ""addr:housenumber"": ""1000"", ""addr:postcode"": ""98109"", ""addr:state"": ""WA"", ""addr:street"": ""Denny Way"", ""building"": ""commercial"", ""building:levels"": ""8"", ""clli"": ""STTNWAHO"", ""name"": ""The Seattle Times"", ""office"": ""newspaper"", ""operator"": ""H5 Data Centers"", ""start_date"": ""1929"", ""telecom"": ""data_center"", ""wikidata"": ""Q221718"", ""wikipedia"": ""en:The Seattle Times""}",2026-09-06
way,283051469,,,WA,,47.246210,-119.813226,operational,https://www.openstreetmap.org/way/283051469,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051470,,,WA,,47.247670,-119.813081,operational,https://www.openstreetmap.org/way/283051470,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051471,,,WA,,47.246168,-119.815756,operational,https://www.openstreetmap.org/way/283051471,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051475,,,WA,,47.252574,-119.819665,operational,https://www.openstreetmap.org/way/283051475,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051478,,,WA,,47.246736,-119.828866,operational,https://www.openstreetmap.org/way/283051478,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051481,,,WA,,47.245991,-119.829791,operational,https://www.openstreetmap.org/way/283051481,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051482,,,WA,,47.245989,-119.829170,operational,https://www.openstreetmap.org/way/283051482,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051483,,,WA,,47.245989,-119.828159,operational,https://www.openstreetmap.org/way/283051483,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051484,,,WA,,47.246003,-119.827541,operational,https://www.openstreetmap.org/way/283051484,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,283051485,,,WA,,47.246066,-119.828663,operational,https://www.openstreetmap.org/way/283051485,"{""building"": ""data_center"", ""telecom"": ""data_center""}",2026-09-06
way,293211683,Intergate Seattle East Building 5,Sabey Data Centers,WA,,47.491986,-122.289665,operational,https://www.openstreetmap.org/way/293211683,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""3355"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""South 120th Place"", ""building"": ""data_center"", ""name"": ""Intergate Seattle East Building 5"", ""operator"": ""Sabey Data Centers"", ""operator:wikidata"": ""Q104864464"", ""telecom"": ""data_center""}",2026-09-06
way,293211686,Intergate Seattle East Building 3,Sabey Data Centers,WA,,47.493480,-122.290465,operational,https://www.openstreetmap.org/way/293211686,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""3333"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""South 120th Place"", ""building"": ""data_center"", ""name"": ""Intergate Seattle East Building 3"", ""operator"": ""Sabey Data Centers"", ""operator:wikidata"": ""Q104864464"", ""telecom"": ""data_center""}",2026-09-06
way,293211687,Intergate Seattle East Building 4,Digital Realty,WA,,47.493403,-122.288880,operational,https://www.openstreetmap.org/way/293211687,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""3433"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""South 120th Place"", ""building"": ""data_center"", ""name"": ""Intergate Seattle East Building 4"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""operator:wikipedia"": ""en:Digital Realty"", ""telecom"": ""data_center""}",2026-09-06
way,335468616,TierPoint,,WA,,47.671915,-117.095932,operational,https://www.openstreetmap.org/way/335468616,"{""building"": ""yes"", ""name"": ""TierPoint"", ""telecom"": ""data_center""}",2026-09-06
way,337126739,Intergate Seattle West Building C,Sabey Data Centers,WA,,47.494123,-122.294397,operational,https://www.openstreetmap.org/way/337126739,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""12101"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""Tukwila International Boulevard"", ""building"": ""yes"", ""name"": ""Intergate Seattle West Building C"", ""operator"": ""Sabey Data Centers"", ""operator:wikidata"": ""Q104864464"", ""telecom"": ""data_center""}",2026-09-06
way,337126741,Intergate Seattle West Building B,Sabey Data Centers,WA,,47.493074,-122.293684,operational,https://www.openstreetmap.org/way/337126741,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""12201"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""Tukwila International Boulevard"", ""building"": ""yes"", ""name"": ""Intergate Seattle West Building B"", ""operator"": ""Sabey Data Centers"", ""operator:wikidata"": ""Q104864464"", ""telecom"": ""data_center""}",2026-09-06
way,337126742,Intergate Seattle West Building A,Sabey Data Centers,WA,,47.492183,-122.293318,operational,https://www.openstreetmap.org/way/337126742,"{""addr:city"": ""Tukwila"", ""addr:housenumber"": ""12301"", ""addr:postcode"": ""98168"", ""addr:state"": ""WA"", ""addr:street"": ""Tukwila International Boulevard"", ""building"": ""data_center"", ""name"": ""Intergate Seattle West Building A"", ""operator"": ""Sabey Data Centers"", ""operator:wikidata"": ""Q104864464"", ""telecom"": ""data_center""}",2026-09-06
way,337127817,Vantage WA11,,WA,,47.250165,-119.814490,operational,https://www.openstreetmap.org/way/337127817,"{""building"": ""data_center"", ""name"": ""Vantage WA11"", ""telecom"": ""data_center""}",2026-09-06
way,337127824,NTT Data Quincy,NTT,WA,,47.243580,-119.865748,operational,https://www.openstreetmap.org/way/337127824,"{""building"": ""data_center"", ""name"": ""NTT Data Quincy"", ""operator"": ""NTT"", ""operator:wikidata"": ""Q1054787"", ""telecom"": ""data_center""}",2026-09-06
way,337127832,,,WA,,47.238819,-119.859359,operational,https://www.openstreetmap.org/way/337127832,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,337127833,,,WA,,47.238262,-119.859366,operational,https://www.openstreetmap.org/way/337127833,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,359930465,Equinix SE3 Data Center,Equinix,WA,,47.614423,-122.339743,operational,https://www.openstreetmap.org/way/359930465,"{""addr:city"": ""Seattle"", ""addr:housenumber"": ""2020"", ""addr:postcode"": ""98121"", ""addr:state"": ""WA"", ""addr:street"": ""5th Avenue"", ""building"": ""data_center"", ""building:levels"": ""5"", ""name"": ""Equinix SE3 Data Center"", ""office"": ""company"", ""operator"": ""Equinix"", ""ref"": ""SE3"", ""source"": ""https://blue.kingcounty.com/Assessor/eRealProperty/Dashboard.aspx?ParcelNbr=0659000905"", ""start_date"": ""1975"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/locations/united-states-colocation/seattle-data-centers/se3/""}",2026-09-06
way,376627431,CSSNW Bellingham,CSS Communications,WA,,48.757260,-122.480548,operational,https://www.openstreetmap.org/way/376627431,"{""addr:housenumber"": ""1911"", ""addr:street"": ""C Street"", ""building"": ""retail"", ""clli"": ""BLHMWA03"", ""name"": ""CSSNW Bellingham"", ""operator"": ""CSS Communications"", ""roof:shape"": ""hipped"", ""telecom"": ""data_center""}",2026-09-06
way,396296733,Centersquare Lynnwood SE1,Centersquare,WA,,47.841809,-122.301665,operational,https://www.openstreetmap.org/way/396296733,"{""addr:city"": ""Lynnwood"", ""addr:housenumber"": ""17300"", ""addr:postcode"": ""98037"", ""addr:state"": ""WA"", ""addr:street"": ""Highway 99"", ""building"": ""yes"", ""clli"": ""LYWDWAJG"", ""name"": ""Centersquare Lynnwood SE1"", ""operator"": ""Centersquare"", ""ref"": ""SE1"", ""telecom"": ""data_center"", ""website"": ""https://centersquaredc.com/hubfs/CenterSquare/docs/Centersquare-SEA-SpecSheet.pdf""}",2026-09-06
way,410408067,,,WA,,47.237669,-119.864626,operational,https://www.openstreetmap.org/way/410408067,"{""building"": ""yes"", ""telecom"": ""data_center""}",2026-09-06
way,410408073,Microsoft,Microsoft,WA,,47.239478,-119.883009,operational,https://www.openstreetmap.org/way/410408073,"{""building"": ""data_center"", ""name"": ""Microsoft"", ""operator"": ""Microsoft"", ""operator:wikidata"": ""Q2283"", ""telecom"": ""data_center""}",2026-09-06
